sample_index,class0_sum,class1_sum,predicted_label
1497,4,4,0
1498,19,-22,0
1499,-24,27,1
1500,-21,13,1
1501,-3,2,1
1502,5,-4,0
1503,16,-20,0
1504,-22,11,1
1505,11,-11,0
1506,15,-22,0
1507,-18,17,1
1508,-30,30,1
1509,-16,12,1
1510,-17,15,1
1511,-30,30,1
1512,-16,10,1
1513,30,-30,0
1514,-11,14,1
1515,30,-30,0
1516,9,-9,0
1517,-14,11,1
1518,-3,5,1
1519,21,-22,0
1520,14,-19,0
1521,19,-20,0
1522,30,-30,0
1523,30,-30,0
1524,9,-8,0
1525,-10,8,1
1526,30,-30,0
1527,1,-1,0
1528,11,-14,0
1529,20,-23,0
1530,4,-4,0
1531,12,-15,0
1532,-30,30,1
1533,6,-9,0
1534,30,-30,0
1535,30,-30,0
1536,7,-3,0
1537,27,-27,0
1538,2,0,0
1539,16,-15,0
1540,-22,9,1
1541,11,-18,0
1542,30,-30,0
1543,29,-19,0
1544,30,-30,0
1545,-22,17,1
1546,12,-1,0
1547,-10,11,1
1548,18,-21,0
1549,12,-13,0
1550,12,-17,0
1551,30,-30,0
1552,6,-9,0
1553,30,-30,0
1554,18,-17,0
1555,3,-6,0
1556,-2,-1,1
1557,-23,30,1
1558,13,-17,0
1559,14,-14,0
1560,5,-7,0
1561,30,-30,0
1562,9,-6,0
1563,-30,25,1
1564,-17,7,1
1565,28,-30,0
1566,26,-30,0
1567,17,-21,0
1568,-16,18,1
1569,-9,2,1
1570,25,-29,0
1571,30,-30,0
1572,30,-30,0
1573,-30,30,1
1574,-14,18,1
1575,26,-30,0
1576,30,-30,0
1577,29,-30,0
1578,11,-12,0
1579,-10,7,1
1580,-1,-8,0
1581,23,-15,0
1582,-24,19,1
1583,-14,12,1
1584,4,0,0
1585,7,-5,0
1586,30,-30,0
1587,8,1,0
1588,5,-8,0
1589,29,-30,0
1590,-6,11,1
1591,-19,14,1
1592,29,-30,0
1593,8,-11,0
1594,30,-30,0
1595,18,-23,0
1596,6,-9,0
1597,15,-16,0
1598,13,-6,0
1599,30,-30,0
1600,-15,25,1
1601,-3,10,1
1602,30,-22,0
1603,-8,8,1
1604,-24,20,1
1605,13,-14,0
1606,9,-10,0
1607,30,-30,0
1608,30,-30,0
1609,30,-30,0
1610,14,-12,0
1611,30,-30,0
1612,-6,-4,1
1613,-30,30,1
1614,-22,20,1
1615,5,-13,0
1616,11,-11,0
1617,-3,1,1
1618,-7,-1,1
1619,-9,2,1
1620,-29,30,1
1621,-12,19,1
1622,14,-21,0
1623,-4,-8,0
1624,30,-30,0
1625,30,-27,0
1626,7,-9,0
1627,3,-3,0
1628,-8,11,1
1629,-30,24,1
1630,-10,7,1
1631,-7,9,1
1632,-9,6,1
1633,-30,28,1
1634,9,-25,0
1635,13,-10,0
1636,30,-28,0
1637,30,-30,0
1638,30,-30,0
1639,-27,24,1
1640,30,-30,0
1641,2,-8,0
1642,30,-27,0
1643,-23,25,1
1644,28,-23,0
1645,30,-30,0
1646,-30,30,1
1647,30,-30,0
1648,-20,15,1
1649,30,-26,0
1650,24,-29,0
1651,0,4,1
1652,-3,-3,0
1653,-11,10,1
1654,-28,25,1
1655,-30,30,1
1656,6,-7,0
1657,30,-30,0
1658,-20,16,1
1659,2,-8,0
1660,30,-30,0
1661,25,-30,0
1662,13,-13,0
1663,7,-3,0
1664,-13,17,1
1665,22,-21,0
1666,21,-21,0
1667,28,-22,0
1668,-29,25,1
1669,30,-27,0
1670,1,2,1
1671,-22,19,1
1672,5,-17,0
1673,10,-13,0
1674,25,-30,0
1675,5,0,0
1676,-11,17,1
1677,5,-10,0
1678,10,-1,0
1679,-13,5,1
1680,29,-24,0
1681,30,-30,0
1682,20,-18,0
1683,-30,30,1
1684,-9,10,1
1685,20,-30,0
1686,-30,30,1
1687,-12,20,1
1688,10,-7,0
1689,18,-15,0
1690,10,-18,0
1691,-27,23,1
1692,-19,15,1
1693,-4,9,1
1694,-17,9,1
1695,-22,20,1
1696,0,-2,0
1697,7,-12,0
1698,30,-30,0
1699,19,-18,0
1700,30,-30,0
1701,27,-30,0
1702,-17,26,1
1703,9,-19,0
1704,9,-4,0
1705,0,-8,0
1706,-27,23,1
1707,-11,2,1
1708,17,-17,0
1709,20,-30,0
1710,29,-30,0
1711,-15,11,1
1712,-30,30,1
1713,-17,16,1
1714,10,-12,0
1715,30,-30,0
1716,-4,13,1
1717,30,-27,0
1718,-24,26,1
1719,-30,30,1
1720,30,-30,0
1721,-10,13,1
1722,24,-23,0
1723,-20,11,1
1724,13,-19,0
1725,-30,26,1
1726,-29,23,1
1727,-7,8,1
1728,0,7,1
1729,-30,30,1
1730,21,-30,0
1731,30,-30,0
1732,2,1,0
1733,30,-30,0
1734,-21,18,1
1735,9,-1,0
1736,9,-12,0
1737,19,-18,0
1738,13,-14,0
1739,-12,-1,1
1740,-30,26,1
1741,30,-30,0
1742,-26,24,1
1743,-12,18,1
1744,-11,19,1
1745,30,-30,0
1746,21,-24,0
1747,10,-6,0
1748,-6,6,1
1749,25,-30,0
1750,-25,26,1
1751,14,-11,0
1752,30,-27,0
1753,30,-27,0
1754,7,-18,0
1755,12,-13,0
1756,-7,9,1
1757,18,-23,0
1758,30,-30,0
1759,30,-24,0
1760,-4,7,1
1761,-8,6,1
1762,29,-30,0
1763,30,-30,0
1764,30,-28,0
1765,15,-7,0
1766,17,-16,0
1767,13,-13,0
1768,-4,-1,1
1769,-9,10,1
1770,20,-16,0
1771,17,-29,0
1772,-12,3,1
1773,27,-30,0
1774,30,-30,0
1775,18,-20,0
1776,-12,6,1
1777,16,-15,0
1778,-20,17,1
1779,20,-18,0
1780,12,-16,0
1781,30,-29,0
1782,12,-15,0
1783,-30,30,1
1784,-2,1,1
1785,-2,-2,0
1786,-8,19,1
1787,-5,7,1
1788,22,-14,0
1789,20,-17,0
1790,30,-30,0
1791,17,-19,0
1792,-23,20,1
1793,25,-27,0
1794,12,-15,0
1795,3,-4,0
1796,0,-1,0
1797,-21,16,1
1798,11,-13,0
1799,24,-30,0
1800,20,-24,0
1801,18,-10,0
1802,24,-24,0
1803,7,-1,0
1804,22,-23,0
1805,-29,24,1
1806,-30,30,1
1807,14,-27,0
1808,-15,11,1
1809,-15,26,1
1810,-30,25,1
1811,-30,30,1
1812,20,-13,0
1813,17,-14,0
1814,-6,13,1
1815,-8,5,1
1816,-1,-1,0
1817,30,-30,0
1818,26,-30,0
1819,-1,-1,0
1820,8,-1,0
1821,30,-30,0
1822,4,-12,0
1823,-9,8,1
1824,-24,21,1
1825,30,-21,0
1826,-16,10,1
1827,0,3,1
1828,-5,-2,1
1829,-20,21,1
1830,7,-4,0
1831,-21,17,1
1832,30,-30,0
1833,-30,30,1
1834,-2,10,1
1835,-2,12,1
1836,30,-30,0
1837,13,-17,0
1838,-14,10,1
1839,10,-8,0
1840,-10,1,1
1841,-23,18,1
1842,0,-4,0
1843,-30,30,1
1844,-6,8,1
1845,11,-16,0
1846,21,-27,0
1847,30,-30,0
1848,30,-30,0
1849,-12,0,1
1850,-10,6,1
1851,-2,-3,0
1852,13,-6,0
1853,-22,8,1
1854,25,-26,0
1855,24,-28,0
1856,-30,30,1
1857,30,-30,0
1858,14,-15,0
1859,5,-1,0
1860,-16,13,1
1861,5,-6,0
1862,30,-30,0
1863,-14,9,1
1864,2,2,0
1865,15,-17,0
1866,-30,29,1
1867,27,-29,0
1868,20,-17,0
1869,-30,27,1
1870,10,-9,0
1871,-21,21,1
1872,0,-3,0
1873,14,-16,0
1874,-21,22,1
1875,-16,12,1
1876,8,-7,0
1877,22,-20,0
1878,-8,1,1
1879,-2,5,1
1880,-22,21,1
1881,-24,17,1
1882,-30,30,1
1883,30,-30,0
1884,30,-30,0
1885,18,-15,0
1886,4,-7,0
1887,29,-30,0
1888,16,-6,0
1889,13,5,0
1890,1,-19,0
1891,-30,29,1
1892,0,17,1
1893,-10,22,1
1894,13,-19,0
1895,-12,12,1
1896,-24,21,1
1897,-27,19,1
1898,-4,6,1
1899,22,-23,0
1900,-29,30,1
1901,30,-30,0
1902,19,-21,0
1903,-30,27,1
1904,-30,30,1
1905,24,-12,0
1906,0,2,1
1907,-11,9,1
1908,13,-15,0
1909,19,-26,0
1910,26,-13,0
1911,30,-30,0
1912,18,-24,0
1913,-12,10,1
1914,-2,7,1
1915,-5,5,1
1916,16,-13,0
1917,3,-3,0
1918,17,-8,0
1919,11,-10,0
1920,11,-8,0
1921,-9,6,1
1922,30,-30,0
1923,-20,17,1
1924,2,-4,0
1925,-9,4,1
1926,-7,7,1
1927,-24,30,1
1928,-7,2,1
1929,27,-23,0
1930,-12,11,1
1931,-2,0,1
1932,10,1,0
1933,30,-30,0
1934,-3,0,1
1935,30,-30,0
1936,-14,10,1
1937,-7,7,1
1938,-27,22,1
1939,6,-10,0
1940,19,-23,0
1941,-3,0,1
1942,21,-16,0
1943,-20,15,1
1944,30,-30,0
1945,10,-13,0
1946,-19,18,1
1947,-5,3,1
1948,11,-11,0
1949,20,-28,0
1950,30,-30,0
1951,30,-30,0
1952,14,-7,0
1953,-19,20,1
1954,4,4,0
1955,-4,2,1
1956,16,-18,0
1957,7,-12,0
1958,26,-30,0
1959,-9,7,1
1960,5,-8,0
1961,10,-15,0
1962,27,-24,0
1963,-30,28,1
1964,30,-30,0
1965,19,-20,0
1966,25,-30,0
1967,10,-6,0
1968,-29,24,1
1969,-10,-10,0
1970,21,-20,0
1971,30,-30,0
1972,21,-28,0
1973,11,-17,0
1974,27,-30,0
1975,-30,24,1
1976,30,-30,0
1977,30,-26,0
1978,2,-7,0
1979,22,-22,0
1980,-15,8,1
1981,12,-15,0
1982,22,-21,0
1983,29,-25,0
1984,29,-30,0
1985,27,-27,0
1986,14,-21,0
1987,-24,26,1
1988,3,-4,0
1989,30,-30,0
1990,27,-23,0
1991,-9,10,1
1992,18,-14,0
1993,13,-4,0
1994,-23,23,1
1995,7,-9,0
1996,25,-30,0
1997,-29,25,1
1998,-7,8,1
1999,7,-3,0
2000,15,-16,0
2001,27,-27,0
2002,30,-30,0
2003,23,-16,0
2004,6,-13,0
2005,24,-20,0
2006,15,-19,0
2007,-30,26,1
2008,-19,20,1
2009,-30,30,1
2010,0,0,0
2011,30,-30,0
2012,21,-27,0
2013,30,-30,0
2014,-19,21,1
2015,30,-26,0
2016,30,-30,0
2017,24,-16,0
2018,13,-17,0
2019,1,1,0
2020,-21,13,1
2021,-30,30,1
2022,13,-21,0
2023,30,-20,0
2024,28,-29,0
2025,30,-30,0
2026,30,-28,0
2027,-14,15,1
2028,12,-8,0
2029,24,-24,0
2030,30,-30,0
2031,-14,12,1
2032,10,-18,0
2033,17,-12,0
2034,30,-30,0
2035,5,-5,0
2036,-5,6,1
2037,30,-30,0
2038,30,-30,0
2039,2,-4,0
2040,-19,16,1
2041,-18,12,1
2042,-30,30,1
2043,-21,19,1
2044,30,-30,0
2045,2,1,0
2046,-7,7,1
2047,30,-30,0
2048,-12,13,1
2049,30,-30,0
2050,-26,26,1
2051,30,-30,0
2052,-30,30,1
2053,30,-26,0
2054,24,-28,0
2055,16,-10,0
2056,30,-30,0
2057,-14,9,1
2058,-3,4,1
2059,-17,18,1
2060,30,-30,0
2061,30,-30,0
2062,30,-30,0
2063,-17,22,1
2064,-19,22,1
2065,11,-5,0
2066,30,-26,0
2067,-6,8,1
2068,12,-20,0
2069,4,-10,0
2070,6,-2,0
2071,-23,17,1
2072,-2,3,1
2073,17,-23,0
2074,30,-30,0
2075,11,-14,0
2076,30,-30,0
2077,-11,9,1
2078,30,-21,0
2079,14,-18,0
2080,-29,28,1
2081,16,-14,0
2082,6,-6,0
2083,5,-5,0
2084,12,-10,0
2085,-18,17,1
2086,-17,21,1
2087,30,-27,0
2088,17,-20,0
2089,12,-11,0
2090,21,-19,0
2091,19,-22,0
2092,-13,13,1
2093,17,-21,0
2094,27,-27,0
2095,7,-16,0
2096,0,-6,0
2097,8,-7,0
2098,-16,17,1
2099,-20,19,1
2100,9,-8,0
2101,3,-2,0
2102,-12,8,1
2103,16,-14,0
2104,19,-16,0
2105,-5,-4,1
2106,-15,9,1
2107,21,-24,0
2108,30,-27,0
2109,-29,27,1
2110,12,-8,0
2111,-24,26,1
2112,-15,20,1
2113,-30,23,1
2114,15,-11,0
2115,20,-30,0
2116,-16,18,1
2117,6,-8,0
2118,-30,30,1
2119,30,-30,0
2120,30,-30,0
2121,-6,8,1
2122,-5,9,1
2123,2,-5,0
2124,1,8,1
2125,15,-12,0
2126,4,-6,0
2127,30,-30,0
2128,30,-30,0
2129,-9,22,1
2130,9,0,0
2131,4,-5,0
2132,18,-19,0
2133,25,-28,0
2134,30,-30,0
2135,-30,19,1
2136,14,-14,0
2137,30,-30,0
2138,16,-14,0
2139,-5,5,1
2140,-19,17,1
2141,30,-27,0
2142,-23,20,1
2143,-30,30,1
2144,30,-30,0
2145,12,-13,0
2146,8,-10,0
2147,17,-17,0
2148,-8,10,1
2149,19,-24,0
2150,-30,30,1
2151,0,-3,0
2152,5,1,0
2153,-20,18,1
2154,29,-29,0
2155,-16,10,1
2156,-18,18,1
2157,15,-8,0
2158,-6,0,1
2159,11,-12,0
2160,-30,28,1
2161,30,-30,0
2162,-4,10,1
2163,30,-30,0
2164,-5,7,1
2165,15,-23,0
2166,-15,7,1
2167,30,-27,0
2168,30,-30,0
2169,-17,13,1
2170,20,-23,0
2171,30,-30,0
2172,30,-30,0
2173,-1,1,1
2174,-18,9,1
2175,18,-24,0
2176,-30,30,1
2177,13,-13,0
2178,2,-1,0
2179,-30,30,1
2180,17,-10,0
2181,0,-1,0
2182,30,-23,0
2183,13,-11,0
2184,-28,21,1
2185,-30,29,1
2186,0,-2,0
2187,18,-12,0
2188,-11,10,1
2189,24,-20,0
2190,-18,7,1
2191,15,-15,0
2192,4,-3,0
2193,-11,12,1
2194,-21,21,1
2195,29,-30,0
2196,-21,10,1
2197,30,-30,0
2198,-30,28,1
2199,19,-13,0
2200,6,3,0
2201,30,-30,0
2202,-9,17,1
2203,1,1,0
2204,7,-3,0
2205,30,-30,0
2206,-7,1,1
2207,0,1,1
2208,26,-19,0
2209,-1,-6,0
2210,-20,14,1
2211,15,-8,0
2212,30,-30,0
2213,30,-30,0
2214,30,-30,0
2215,-28,25,1
2216,25,-30,0
2217,-27,29,1
2218,22,-19,0
2219,6,2,0
2220,-30,30,1
2221,19,-5,0
2222,30,-30,0
2223,-30,30,1
2224,-23,23,1
2225,8,-4,0
2226,30,-30,0
2227,-1,6,1
2228,10,-11,0
2229,18,-9,0
2230,30,-30,0
2231,23,-20,0
2232,6,-6,0
2233,26,-30,0
2234,25,-27,0
2235,5,2,0
2236,10,-9,0
2237,27,-27,0
2238,-30,29,1
2239,19,-24,0
2240,-30,30,1
2241,9,-13,0
2242,30,-23,0
2243,10,-14,0
2244,-3,11,1
2245,-15,14,1
2246,-19,19,1
2247,21,-20,0
2248,-9,1,1
2249,-30,30,1
2250,10,-6,0
2251,26,-23,0
2252,7,-11,0
2253,26,-30,0
2254,-24,25,1
2255,-29,26,1
2256,30,-30,0
2257,4,-7,0
2258,10,-12,0
2259,30,-30,0
2260,16,-24,0
2261,30,-22,0
2262,5,-8,0
2263,16,-23,0
2264,9,-11,0
2265,-30,28,1
2266,-30,30,1
2267,14,-15,0
2268,16,-9,0
2269,19,-21,0
2270,30,-28,0
2271,0,-5,0
2272,25,-22,0
2273,29,-22,0
2274,-3,6,1
2275,30,-30,0
2276,-30,27,1
2277,18,-15,0
2278,-19,19,1
2279,10,-10,0
2280,4,-1,0
2281,-2,1,1
2282,-15,14,1
2283,30,-30,0
2284,-25,24,1
2285,18,-18,0
2286,30,-30,0
2287,10,-17,0
2288,30,-30,0
2289,-2,3,1
2290,-21,14,1
2291,30,-30,0
2292,29,-30,0
2293,-11,10,1
2294,-9,6,1
2295,-30,30,1
2296,10,-8,0
2297,20,-23,0
2298,5,-8,0
2299,8,-13,0
2300,5,-6,0
2301,29,-24,0
2302,4,0,0
2303,18,-16,0
2304,21,-14,0
2305,23,-19,0
2306,30,-30,0
2307,8,-16,0
2308,15,-19,0
2309,17,-13,0
2310,30,-27,0
2311,15,-19,0
2312,15,-16,0
2313,5,-6,0
2314,4,-7,0
2315,-11,8,1
2316,28,-30,0
2317,21,-19,0
2318,8,-5,0
2319,12,-11,0
2320,30,-30,0
2321,8,4,0
2322,-5,6,1
2323,-30,30,1
2324,30,-30,0
2325,17,-20,0
2326,17,-19,0
2327,-19,18,1
2328,28,-22,0
2329,29,-30,0
2330,-27,26,1
2331,16,-23,0
2332,0,0,0
2333,13,-18,0
2334,4,-9,0
2335,30,-29,0
2336,-11,2,1
2337,29,-15,0
2338,30,-30,0
2339,17,-18,0
2340,-7,5,1
2341,4,-3,0
2342,30,-30,0
2343,12,-25,0
2344,1,-2,0
2345,-11,6,1
2346,-23,17,1
2347,-13,18,1
2348,21,-28,0
2349,0,-5,0
2350,2,-1,0
2351,-6,7,1
2352,27,-30,0
2353,30,-30,0
2354,-20,20,1
2355,-30,29,1
2356,-11,6,1
2357,-27,29,1
2358,21,-30,0
2359,8,-8,0
2360,22,-26,0
2361,15,-18,0
2362,30,-30,0
2363,27,-17,0
2364,30,-30,0
2365,10,-14,0
2366,-30,29,1
2367,-1,2,1
2368,-10,9,1
2369,-30,30,1
2370,-24,25,1
2371,-9,1,1
2372,5,-8,0
2373,-30,30,1
2374,-1,9,1
2375,-19,15,1
2376,-2,14,1
2377,1,-3,0
2378,-10,4,1
2379,-24,25,1
2380,-30,30,1
2381,30,-30,0
2382,1,2,1
2383,30,-29,0
2384,27,-26,0
2385,4,-11,0
2386,14,-9,0
2387,-9,12,1
2388,-25,23,1
2389,15,-14,0
2390,-16,13,1
2391,5,-5,0
2392,30,-23,0
2393,-10,12,1
2394,30,-30,0
2395,-4,3,1
2396,-7,-1,1
2397,2,5,1
2398,-11,1,1
2399,-30,30,1
2400,-22,14,1
2401,9,-11,0
2402,-20,19,1
2403,24,-5,0
2404,-1,-1,0
2405,29,-25,0
2406,5,-4,0
2407,-29,20,1
2408,21,-18,0
2409,28,-30,0
2410,20,-24,0
2411,-27,25,1
2412,15,-21,0
2413,18,-25,0
2414,30,-30,0
2415,30,-30,0
2416,30,-30,0
2417,20,-8,0
2418,-30,26,1
2419,30,-30,0
2420,8,-20,0
2421,-1,8,1
2422,10,-12,0
2423,10,-3,0
2424,4,1,0
2425,10,-3,0
2426,7,-6,0
2427,3,-1,0
2428,30,-30,0
2429,-19,16,1
2430,30,-24,0
2431,-23,23,1
2432,-30,30,1
2433,-9,11,1
2434,-30,30,1
2435,-9,2,1
2436,30,-30,0
2437,-12,17,1
2438,-30,28,1
2439,-14,7,1
2440,8,-8,0
2441,9,-9,0
2442,30,-30,0
2443,10,-12,0
2444,6,-12,0
2445,30,-30,0
2446,6,-7,0
2447,2,-4,0
2448,2,-3,0
2449,30,-30,0
2450,-20,10,1
2451,-25,18,1
2452,30,-30,0
2453,3,-7,0
2454,-3,-3,0
2455,30,-30,0
2456,-30,28,1
2457,22,-27,0
2458,-30,30,1
2459,22,-30,0
2460,-18,18,1
2461,-4,3,1
2462,-19,14,1
2463,-29,26,1
2464,-5,10,1
2465,-19,27,1
2466,14,-16,0
2467,-16,10,1
2468,-3,1,1
2469,0,3,1
2470,16,-22,0
2471,-18,8,1
2472,30,-30,0
2473,-30,29,1
2474,30,-30,0
2475,-1,-6,0
2476,-20,13,1
2477,-9,4,1
2478,25,-30,0
2479,23,-28,0
2480,-13,16,1
2481,-4,-5,0
2482,-8,15,1
2483,1,2,1
2484,-14,10,1
2485,30,-30,0
2486,18,-17,0
2487,26,-30,0
2488,30,-30,0
2489,15,-23,0
2490,23,-23,0
2491,-30,26,1
2492,-3,1,1
2493,-27,23,1
2494,13,-13,0
2495,-27,21,1
2496,0,1,1
2497,-30,30,1
2498,30,-30,0
2499,8,-7,0
2500,30,-30,0
2501,23,-29,0
2502,-4,10,1
2503,0,-9,0
2504,-30,30,1
2505,-12,9,1
2506,4,-17,0
2507,-8,5,1
2508,30,-26,0
2509,5,-9,0
2510,14,-20,0
2511,-30,30,1
2512,5,-3,0
2513,23,-18,0
2514,-18,8,1
2515,20,-20,0
2516,20,-21,0
2517,-4,8,1
2518,0,0,0
2519,26,-29,0
2520,-19,17,1
2521,-1,-2,0
2522,-10,4,1
2523,23,-22,0
2524,13,-10,0
2525,3,-6,0
2526,30,-30,0
2527,-12,10,1
2528,-6,12,1
2529,-4,-6,0
2530,13,-14,0
2531,30,-30,0
2532,-30,30,1
2533,11,-6,0
2534,-27,30,1
2535,6,-10,0
2536,8,-10,0
2537,-21,21,1
2538,11,-6,0
2539,-30,28,1
2540,16,-18,0
2541,8,1,0
2542,-9,9,1
2543,9,-10,0
2544,-4,1,1
2545,12,0,0
2546,-23,21,1
2547,30,-30,0
2548,-14,5,1
2549,28,-30,0
2550,8,-16,0
2551,28,-30,0
2552,-8,0,1
2553,-16,20,1
2554,25,-19,0
2555,-10,9,1
2556,30,-30,0
2557,-5,-4,1
2558,30,-30,0
2559,18,-21,0
2560,12,-9,0
2561,14,-24,0
2562,29,-30,0
2563,4,1,0
2564,14,-19,0
2565,-11,5,1
2566,-6,3,1
2567,3,-11,0
2568,1,9,1
2569,-10,17,1
2570,30,-29,0
2571,-4,2,1
2572,23,-17,0
2573,30,-30,0
2574,-20,25,1
2575,28,-22,0
2576,-1,1,1
2577,-20,16,1
2578,-1,-7,0
2579,-17,18,1
2580,30,-30,0
2581,-11,16,1
2582,30,-29,0
2583,15,-15,0
2584,28,-29,0
2585,15,-8,0
2586,-5,5,1
2587,-25,17,1
2588,30,-30,0
2589,22,-27,0
2590,24,-28,0
2591,-28,28,1
2592,19,-15,0
2593,-30,30,1
2594,-21,25,1
2595,13,-17,0
2596,-7,3,1
2597,19,-27,0
2598,24,-20,0
2599,24,-24,0
2600,-20,18,1
2601,-30,30,1
2602,25,-27,0
2603,-21,18,1
2604,-21,19,1
2605,2,-7,0
2606,4,-7,0
2607,-7,18,1
2608,28,-19,0
2609,4,8,1
2610,18,-17,0
2611,24,-30,0
2612,-3,-3,0
2613,13,-21,0
2614,-20,15,1
2615,30,-30,0
2616,-21,16,1
2617,16,-14,0
2618,30,-30,0
2619,25,-29,0
2620,-25,28,1
2621,-28,24,1
2622,18,-18,0
2623,4,0,0
2624,-6,1,1
2625,6,-12,0
2626,24,-24,0
2627,14,-20,0
2628,-10,14,1
2629,22,-30,0
2630,30,-30,0
2631,30,-24,0
2632,30,-30,0
2633,9,-11,0
2634,24,-28,0
2635,24,-30,0
2636,-18,18,1
2637,30,-24,0
2638,30,-30,0
2639,30,-30,0
2640,30,-27,0
2641,30,-30,0
2642,-7,4,1
2643,15,-15,0
2644,-12,17,1
2645,-30,29,1
2646,16,-26,0
2647,-30,30,1
2648,23,-28,0
2649,30,-30,0
2650,15,-11,0
2651,-1,1,1
2652,30,-30,0
2653,12,-7,0
2654,30,-25,0
2655,18,-27,0
2656,9,-5,0
2657,7,-1,0
2658,9,-15,0
2659,30,-30,0
2660,27,-20,0
2661,6,-9,0
2662,-1,-3,0
2663,-11,5,1
2664,7,-15,0
2665,7,6,0
2666,19,-30,0
2667,-27,30,1
2668,-11,14,1
2669,5,-7,0
2670,-10,11,1
2671,22,-24,0
2672,-6,3,1
2673,30,-30,0
2674,30,-30,0
2675,29,-29,0
2676,14,-11,0
2677,9,-9,0
2678,15,-6,0
2679,10,-12,0
2680,-30,30,1
2681,-14,15,1
2682,27,-24,0
2683,30,-30,0
2684,-2,1,1
2685,7,0,0
2686,22,-20,0
2687,-30,30,1
2688,28,-27,0
2689,4,-7,0
2690,3,-4,0
2691,30,-30,0
2692,-30,30,1
2693,-2,4,1
2694,-13,4,1
2695,-3,9,1
2696,12,3,0
2697,15,-11,0
2698,17,-22,0
2699,7,-7,0
2700,0,1,1
2701,-13,10,1
2702,11,-18,0
2703,-12,14,1
2704,-5,9,1
2705,-12,8,1
2706,21,-21,0
2707,15,-17,0
2708,27,-30,0
2709,-5,1,1
2710,17,-20,0
2711,14,-20,0
2712,-8,11,1
2713,-30,30,1
2714,-5,-2,1
2715,-30,27,1
2716,-8,-1,1
2717,5,-11,0
2718,23,-18,0
2719,30,-30,0
2720,30,-30,0
2721,-30,30,1
2722,19,-23,0
2723,5,3,0
2724,-30,30,1
2725,-30,30,1
2726,30,-25,0
2727,-30,24,1
2728,14,-13,0
2729,8,-6,0
2730,-1,-4,0
2731,29,-30,0
2732,-6,1,1
2733,0,0,0
2734,18,-25,0
2735,28,-30,0
2736,-12,5,1
2737,-30,30,1
2738,18,-11,0
2739,13,-12,0
2740,-14,8,1
2741,17,-15,0
2742,28,-30,0
2743,8,-9,0
2744,-3,14,1
2745,-30,30,1
2746,24,-17,0
2747,-3,6,1
2748,-21,14,1
2749,-18,15,1
2750,30,-26,0
2751,-1,0,1
2752,17,-24,0
2753,5,-8,0
2754,-16,14,1
2755,22,-26,0
2756,-15,15,1
2757,-11,11,1
2758,-24,14,1
2759,7,-12,0
2760,30,-30,0
2761,-22,23,1
2762,12,-11,0
2763,30,-22,0
2764,-25,18,1
2765,-27,27,1
2766,12,-14,0
2767,9,-16,0
2768,29,-30,0
2769,30,-30,0
2770,17,-11,0
2771,9,-5,0
2772,-11,6,1
2773,-5,3,1
2774,30,-30,0
2775,30,-30,0
2776,20,-24,0
2777,23,-26,0
2778,18,-21,0
2779,0,6,1
2780,13,-24,0
2781,4,-3,0
2782,0,4,1
2783,30,-30,0
2784,-15,18,1
2785,30,-30,0
2786,30,-30,0
2787,16,-9,0
2788,-15,9,1
2789,-15,10,1
2790,-30,28,1
2791,3,-6,0
2792,-30,30,1
2793,18,-14,0
2794,-21,21,1
2795,-12,9,1
2796,24,-28,0
2797,22,-25,0
2798,20,-30,0
2799,-30,25,1
2800,28,-30,0
2801,5,-4,0
2802,28,-24,0
2803,5,1,0
2804,2,0,0
2805,17,-21,0
2806,8,-2,0
2807,-2,3,1
2808,6,-5,0
2809,6,-13,0
2810,-17,13,1
2811,17,-13,0
2812,-20,20,1
2813,-25,30,1
2814,-5,4,1
2815,-20,10,1
2816,-12,10,1
2817,-15,4,1
2818,25,-16,0
2819,-19,11,1
2820,30,-30,0
2821,30,-30,0
2822,28,-28,0
2823,12,-12,0
2824,22,-14,0
2825,30,-30,0
2826,14,-17,0
2827,20,-30,0
2828,13,-17,0
2829,-15,3,1
2830,30,-30,0
2831,-13,12,1
2832,25,-28,0
2833,-30,16,1
2834,30,-30,0
2835,1,0,0
2836,30,-30,0
2837,-27,27,1
2838,-16,9,1
2839,16,-15,0
2840,5,0,0
2841,18,-15,0
2842,30,-30,0
2843,-19,10,1
2844,-9,4,1
2845,30,-30,0
2846,3,-5,0
2847,-9,4,1
2848,-18,11,1
2849,27,-30,0
2850,9,-11,0
2851,17,-22,0
2852,29,-29,0
2853,-23,22,1
2854,15,-20,0
2855,10,-17,0
2856,7,-3,0
2857,-26,29,1
2858,30,-30,0
2859,26,-24,0
2860,20,-26,0
2861,28,-30,0
2862,30,-30,0
2863,17,-24,0
2864,24,-25,0
2865,19,-24,0
2866,7,-11,0
2867,30,-30,0
2868,21,-14,0
2869,-25,24,1
2870,-30,30,1
2871,19,-20,0
2872,-5,10,1
2873,0,4,1
2874,-18,21,1
2875,-30,25,1
2876,-13,16,1
2877,-20,20,1
2878,22,-23,0
2879,-1,-6,0
2880,13,-24,0
2881,-12,10,1
2882,28,-30,0
2883,20,-24,0
2884,30,-30,0
2885,29,-28,0
2886,26,-22,0
2887,-24,21,1
2888,23,-18,0
2889,15,-16,0
2890,22,-25,0
2891,0,-8,0
2892,2,-5,0
2893,-16,22,1
2894,30,-30,0
2895,16,-23,0
2896,-30,26,1
