sample_index,class0_sum,class1_sum,predicted_label
1497,5,-2,0
1498,6,-4,0
1499,-20,25,1
1500,-17,23,1
1501,26,-27,0
1502,28,-30,0
1503,6,-9,0
1504,-25,23,1
1505,30,-30,0
1506,30,-30,0
1507,3,-2,0
1508,-13,9,1
1509,0,-4,0
1510,4,-6,0
1511,-20,21,1
1512,-10,10,1
1513,26,-25,0
1514,-4,6,1
1515,30,-30,0
1516,6,-8,0
1517,-14,5,1
1518,17,-15,0
1519,29,-30,0
1520,25,-21,0
1521,29,-24,0
1522,30,-29,0
1523,30,-30,0
1524,28,-28,0
1525,-6,8,1
1526,16,-22,0
1527,-7,14,1
1528,22,-10,0
1529,14,-10,0
1530,0,-4,0
1531,27,-27,0
1532,-28,23,1
1533,16,-8,0
1534,5,-2,0
1535,7,-10,0
1536,-8,7,1
1537,17,-5,0
1538,2,-1,0
1539,26,-21,0
1540,-25,25,1
1541,30,-30,0
1542,25,-28,0
1543,30,-30,0
1544,30,-30,0
1545,-6,5,1
1546,30,-30,0
1547,-14,17,1
1548,10,-12,0
1549,2,-8,0
1550,4,-2,0
1551,30,-30,0
1552,29,-30,0
1553,30,-30,0
1554,30,-30,0
1555,-16,17,1
1556,20,-13,0
1557,-27,23,1
1558,26,-28,0
1559,20,-19,0
1560,10,-11,0
1561,16,-21,0
1562,30,-23,0
1563,-28,27,1
1564,-13,4,1
1565,10,-17,0
1566,10,-12,0
1567,4,-7,0
1568,-2,-12,0
1569,-24,30,1
1570,15,-16,0
1571,23,-17,0
1572,-11,4,1
1573,-25,24,1
1574,-15,21,1
1575,23,-22,0
1576,28,-30,0
1577,28,-30,0
1578,9,-20,0
1579,-25,23,1
1580,-13,9,1
1581,18,-16,0
1582,-7,7,1
1583,6,-5,0
1584,11,-12,0
1585,15,-8,0
1586,24,-15,0
1587,-30,28,1
1588,19,-23,0
1589,22,-23,0
1590,20,-16,0
1591,3,1,0
1592,13,-15,0
1593,15,-17,0
1594,7,-8,0
1595,2,-1,0
1596,-1,-5,0
1597,21,-23,0
1598,25,-23,0
1599,17,-10,0
1600,-6,1,1
1601,-8,9,1
1602,-9,3,1
1603,4,-7,0
1604,-18,22,1
1605,12,-13,0
1606,8,-4,0
1607,7,3,0
1608,14,-16,0
1609,11,-9,0
1610,0,3,1
1611,19,-18,0
1612,24,-16,0
1613,-9,12,1
1614,-21,24,1
1615,10,-3,0
1616,3,-6,0
1617,-23,23,1
1618,13,-20,0
1619,30,-28,0
1620,6,-8,0
1621,-11,12,1
1622,29,-30,0
1623,25,-25,0
1624,15,-18,0
1625,7,-16,0
1626,11,-11,0
1627,-20,19,1
1628,25,-22,0
1629,-17,19,1
1630,-11,15,1
1631,-19,22,1
1632,-10,16,1
1633,-25,27,1
1634,26,-26,0
1635,1,-4,0
1636,20,-21,0
1637,6,-9,0
1638,-2,-6,0
1639,-18,15,1
1640,7,-11,0
1641,9,-17,0
1642,16,-17,0
1643,-18,15,1
1644,30,-29,0
1645,25,-30,0
1646,-18,19,1
1647,30,-30,0
1648,-19,20,1
1649,20,-24,0
1650,17,-20,0
1651,-30,30,1
1652,1,-4,0
1653,-23,25,1
1654,-13,13,1
1655,-30,30,1
1656,14,-12,0
1657,21,-30,0
1658,10,-19,0
1659,-30,30,1
1660,25,-23,0
1661,30,-23,0
1662,-8,0,1
1663,20,-18,0
1664,-9,15,1
1665,30,-30,0
1666,25,-21,0
1667,30,-30,0
1668,-17,13,1
1669,26,-30,0
1670,19,-28,0
1671,-18,3,1
1672,6,-2,0
1673,5,-3,0
1674,30,-30,0
1675,7,-10,0
1676,-19,25,1
1677,7,-5,0
1678,28,-30,0
1679,6,-7,0
1680,28,-29,0
1681,30,-30,0
1682,30,-26,0
1683,-24,27,1
1684,-5,6,1
1685,14,-15,0
1686,7,-13,0
1687,-7,10,1
1688,2,-2,0
1689,-6,4,1
1690,25,-17,0
1691,-30,30,1
1692,-22,21,1
1693,-24,25,1
1694,-14,14,1
1695,-25,20,1
1696,-5,6,1
1697,-13,12,1
1698,26,-25,0
1699,11,-8,0
1700,30,-27,0
1701,10,-16,0
1702,-15,16,1
1703,18,-19,0
1704,-7,7,1
1705,-2,-4,0
1706,-11,4,1
1707,-12,12,1
1708,0,3,1
1709,30,-30,0
1710,5,-15,0
1711,-5,2,1
1712,-28,25,1
1713,-18,16,1
1714,-2,4,1
1715,7,-9,0
1716,-14,19,1
1717,15,-15,0
1718,-1,-7,0
1719,-30,30,1
1720,17,-16,0
1721,-30,29,1
1722,30,-27,0
1723,20,-21,0
1724,30,-30,0
1725,-14,17,1
1726,-14,16,1
1727,-3,6,1
1728,-14,9,1
1729,-8,7,1
1730,-20,13,1
1731,23,-24,0
1732,2,2,0
1733,30,-30,0
1734,2,-11,0
1735,30,-27,0
1736,7,-3,0
1737,9,-11,0
1738,-4,-2,1
1739,4,-6,0
1740,-25,24,1
1741,20,-21,0
1742,0,3,1
1743,-17,4,1
1744,-24,26,1
1745,29,-21,0
1746,20,-23,0
1747,-10,19,1
1748,-21,24,1
1749,20,-28,0
1750,-14,6,1
1751,-9,0,1
1752,11,-21,0
1753,22,-19,0
1754,4,1,0
1755,-1,-4,0
1756,14,-10,0
1757,20,-19,0
1758,30,-30,0
1759,6,-4,0
1760,-20,22,1
1761,-15,14,1
1762,30,-30,0
1763,-5,4,1
1764,11,-8,0
1765,19,-21,0
1766,29,-30,0
1767,9,-11,0
1768,3,-5,0
1769,-11,9,1
1770,30,-30,0
1771,30,-30,0
1772,-8,4,1
1773,2,-1,0
1774,14,-8,0
1775,-3,7,1
1776,-18,14,1
1777,30,-30,0
1778,-21,21,1
1779,11,-12,0
1780,-2,5,1
1781,30,-29,0
1782,7,-5,0
1783,-19,23,1
1784,-21,22,1
1785,0,6,1
1786,-19,13,1
1787,-5,2,1
1788,19,-15,0
1789,2,0,0
1790,-4,3,1
1791,30,-30,0
1792,-30,30,1
1793,19,-15,0
1794,23,-27,0
1795,16,-18,0
1796,-9,11,1
1797,-11,5,1
1798,30,-26,0
1799,5,-2,0
1800,-9,10,1
1801,22,-25,0
1802,30,-30,0
1803,21,-24,0
1804,7,-6,0
1805,-13,10,1
1806,-6,6,1
1807,5,-2,0
1808,-11,14,1
1809,-20,17,1
1810,-18,15,1
1811,1,-13,0
1812,15,-11,0
1813,4,-3,0
1814,-13,12,1
1815,-16,15,1
1816,19,-18,0
1817,30,-30,0
1818,16,-7,0
1819,-17,18,1
1820,-21,16,1
1821,24,-26,0
1822,-10,12,1
1823,-3,8,1
1824,-22,26,1
1825,22,-19,0
1826,-10,15,1
1827,25,-27,0
1828,-7,9,1
1829,-23,24,1
1830,26,-26,0
1831,-30,30,1
1832,-11,18,1
1833,-30,30,1
1834,-10,20,1
1835,22,-22,0
1836,29,-17,0
1837,16,-14,0
1838,0,-3,0
1839,7,-6,0
1840,8,-8,0
1841,-14,13,1
1842,30,-30,0
1843,-21,25,1
1844,-8,2,1
1845,6,-8,0
1846,23,-20,0
1847,14,-15,0
1848,13,-11,0
1849,6,-12,0
1850,-7,12,1
1851,-13,8,1
1852,-9,4,1
1853,-24,27,1
1854,24,-20,0
1855,30,-30,0
1856,-22,17,1
1857,8,-18,0
1858,17,-17,0
1859,18,-21,0
1860,-13,11,1
1861,3,-5,0
1862,27,-26,0
1863,6,-1,0
1864,8,-11,0
1865,17,-14,0
1866,-25,26,1
1867,21,-14,0
1868,22,-12,0
1869,-30,30,1
1870,16,-11,0
1871,20,-16,0
1872,-3,5,1
1873,30,-29,0
1874,-4,12,1
1875,-17,16,1
1876,19,-18,0
1877,12,-12,0
1878,20,-27,0
1879,-3,6,1
1880,15,-16,0
1881,-19,22,1
1882,-12,8,1
1883,30,-30,0
1884,20,-22,0
1885,13,-8,0
1886,-5,7,1
1887,30,-30,0
1888,-7,17,1
1889,-16,14,1
1890,9,-9,0
1891,-20,21,1
1892,25,-26,0
1893,-29,27,1
1894,27,-30,0
1895,-20,18,1
1896,-22,26,1
1897,-27,29,1
1898,22,-25,0
1899,14,-10,0
1900,-27,30,1
1901,15,-16,0
1902,5,2,0
1903,-23,25,1
1904,-14,11,1
1905,8,-9,0
1906,24,-20,0
1907,2,0,0
1908,3,-1,0
1909,14,-7,0
1910,30,-30,0
1911,30,-30,0
1912,-17,22,1
1913,-3,6,1
1914,-17,20,1
1915,-6,2,1
1916,24,-26,0
1917,-6,1,1
1918,25,-26,0
1919,14,-14,0
1920,18,-15,0
1921,6,1,0
1922,4,-2,0
1923,-14,12,1
1924,2,0,0
1925,-24,22,1
1926,-30,30,1
1927,-1,-1,0
1928,15,-19,0
1929,30,-28,0
1930,-21,23,1
1931,14,-9,0
1932,13,-7,0
1933,11,-18,0
1934,1,0,0
1935,27,-21,0
1936,13,-9,0
1937,-8,7,1
1938,-30,30,1
1939,8,-7,0
1940,5,-2,0
1941,6,-9,0
1942,7,-16,0
1943,-10,9,1
1944,-9,6,1
1945,20,-20,0
1946,26,-27,0
1947,2,-2,0
1948,-8,10,1
1949,-19,22,1
1950,16,-19,0
1951,27,-21,0
1952,30,-30,0
1953,12,-13,0
1954,-15,14,1
1955,-3,5,1
1956,5,-4,0
1957,1,-1,0
1958,13,-7,0
1959,0,-2,0
1960,21,-26,0
1961,11,-8,0
1962,20,-24,0
1963,-11,13,1
1964,30,-29,0
1965,-20,19,1
1966,29,-30,0
1967,30,-30,0
1968,-22,20,1
1969,10,1,0
1970,12,-9,0
1971,18,-20,0
1972,30,-30,0
1973,-15,20,1
1974,26,-29,0
1975,18,-18,0
1976,10,-8,0
1977,22,-18,0
1978,23,-28,0
1979,19,-24,0
1980,-12,10,1
1981,-1,0,1
1982,30,-30,0
1983,12,-20,0
1984,25,-30,0
1985,19,-20,0
1986,24,-18,0
1987,-29,29,1
1988,11,-11,0
1989,30,-30,0
1990,19,-24,0
1991,-10,10,1
1992,18,-15,0
1993,15,-14,0
1994,19,-18,0
1995,2,-6,0
1996,15,-16,0
1997,-4,8,1
1998,12,-4,0
1999,10,-12,0
2000,6,-6,0
2001,18,-17,0
2002,12,-11,0
2003,13,-15,0
2004,2,-5,0
2005,12,-13,0
2006,24,-17,0
2007,-15,16,1
2008,-28,27,1
2009,-21,27,1
2010,2,-8,0
2011,30,-30,0
2012,15,-15,0
2013,10,-13,0
2014,-17,19,1
2015,25,-25,0
2016,30,-30,0
2017,11,-10,0
2018,30,-30,0
2019,3,0,0
2020,-17,22,1
2021,-26,24,1
2022,-3,0,1
2023,13,-15,0
2024,12,-15,0
2025,30,-15,0
2026,12,-15,0
2027,12,-2,0
2028,-4,-1,1
2029,30,-30,0
2030,6,-5,0
2031,-23,24,1
2032,14,-7,0
2033,30,-30,0
2034,30,-30,0
2035,27,-30,0
2036,22,-24,0
2037,1,-9,0
2038,6,-2,0
2039,-12,14,1
2040,-30,30,1
2041,-5,5,1
2042,-12,18,1
2043,-12,16,1
2044,12,-13,0
2045,-10,12,1
2046,9,-8,0
2047,14,-13,0
2048,-26,28,1
2049,30,-30,0
2050,-26,25,1
2051,14,-18,0
2052,-30,30,1
2053,20,-18,0
2054,12,-16,0
2055,22,-22,0
2056,16,-15,0
2057,1,-2,0
2058,-21,16,1
2059,-11,5,1
2060,18,-18,0
2061,15,-18,0
2062,7,-13,0
2063,-28,30,1
2064,-30,30,1
2065,30,-30,0
2066,30,-30,0
2067,14,-12,0
2068,30,-30,0
2069,19,-18,0
2070,30,-30,0
2071,-8,10,1
2072,6,-5,0
2073,20,-18,0
2074,18,-16,0
2075,11,-10,0
2076,15,-15,0
2077,-18,12,1
2078,15,-16,0
2079,17,-5,0
2080,-6,7,1
2081,30,-29,0
2082,9,-3,0
2083,17,-19,0
2084,10,-1,0
2085,30,-30,0
2086,-14,18,1
2087,7,2,0
2088,22,-18,0
2089,16,-16,0
2090,16,-13,0
2091,12,-12,0
2092,0,-2,0
2093,30,-30,0
2094,14,-15,0
2095,0,-1,0
2096,2,-4,0
2097,22,-15,0
2098,-5,4,1
2099,-21,13,1
2100,15,-16,0
2101,18,-22,0
2102,-18,18,1
2103,-4,-1,1
2104,29,-30,0
2105,18,-13,0
2106,16,-17,0
2107,16,-18,0
2108,5,-11,0
2109,-23,25,1
2110,17,-21,0
2111,-10,9,1
2112,-23,27,1
2113,-12,12,1
2114,10,-13,0
2115,9,-15,0
2116,-12,13,1
2117,-11,10,1
2118,-6,14,1
2119,14,-15,0
2120,-6,11,1
2121,24,-27,0
2122,1,0,0
2123,27,-27,0
2124,-21,9,1
2125,-5,13,1
2126,-15,22,1
2127,26,-30,0
2128,28,-30,0
2129,-1,4,1
2130,9,-7,0
2131,7,-8,0
2132,28,-22,0
2133,1,-2,0
2134,-3,-3,0
2135,-30,26,1
2136,-11,5,1
2137,30,-30,0
2138,28,-19,0
2139,-16,11,1
2140,-7,10,1
2141,5,-10,0
2142,7,3,0
2143,-18,18,1
2144,-7,2,1
2145,23,-21,0
2146,30,-30,0
2147,19,-14,0
2148,-3,9,1
2149,24,-20,0
2150,-21,26,1
2151,3,0,0
2152,1,-4,0
2153,-17,6,1
2154,-6,0,1
2155,-30,30,1
2156,-21,28,1
2157,25,-21,0
2158,-20,15,1
2159,-4,7,1
2160,-23,22,1
2161,19,-16,0
2162,-20,17,1
2163,-3,4,1
2164,-14,9,1
2165,2,-1,0
2166,22,-24,0
2167,11,-10,0
2168,16,-23,0
2169,13,-13,0
2170,30,-30,0
2171,9,-15,0
2172,-9,11,1
2173,8,-8,0
2174,-12,12,1
2175,21,-13,0
2176,-20,23,1
2177,2,-7,0
2178,-4,5,1
2179,-19,24,1
2180,30,-30,0
2181,-3,7,1
2182,30,-30,0
2183,30,-30,0
2184,3,3,0
2185,-3,5,1
2186,1,-7,0
2187,13,-19,0
2188,-29,30,1
2189,16,-8,0
2190,-21,18,1
2191,16,-21,0
2192,25,-25,0
2193,1,1,0
2194,-18,18,1
2195,23,-17,0
2196,-18,18,1
2197,14,-22,0
2198,-2,8,1
2199,23,-30,0
2200,-24,23,1
2201,16,-17,0
2202,2,-16,0
2203,21,-19,0
2204,1,-1,0
2205,16,-15,0
2206,-25,20,1
2207,18,-21,0
2208,-7,2,1
2209,28,-26,0
2210,-5,-1,1
2211,0,0,0
2212,30,-30,0
2213,30,-28,0
2214,22,-23,0
2215,30,-23,0
2216,10,-16,0
2217,-28,28,1
2218,30,-30,0
2219,16,-15,0
2220,-1,8,1
2221,15,-14,0
2222,30,-30,0
2223,-17,17,1
2224,-1,2,1
2225,10,-3,0
2226,24,-27,0
2227,4,8,1
2228,8,-11,0
2229,17,-11,0
2230,29,-27,0
2231,0,-5,0
2232,-14,6,1
2233,7,-1,0
2234,-1,3,1
2235,13,-16,0
2236,30,-24,0
2237,30,-30,0
2238,0,-9,0
2239,23,-16,0
2240,-18,18,1
2241,-14,11,1
2242,13,-15,0
2243,28,-23,0
2244,-24,27,1
2245,5,-3,0
2246,6,-5,0
2247,16,-15,0
2248,22,-19,0
2249,-10,6,1
2250,-5,2,1
2251,1,-2,0
2252,24,-16,0
2253,9,-5,0
2254,-7,8,1
2255,11,-6,0
2256,23,-20,0
2257,3,5,1
2258,2,-2,0
2259,23,-18,0
2260,18,-12,0
2261,13,-14,0
2262,11,-15,0
2263,30,-30,0
2264,-11,-2,1
2265,-30,30,1
2266,-19,17,1
2267,21,-24,0
2268,1,-5,0
2269,27,-23,0
2270,30,-20,0
2271,-19,18,1
2272,20,-18,0
2273,26,-28,0
2274,-13,16,1
2275,30,-30,0
2276,-13,5,1
2277,24,-23,0
2278,-10,16,1
2279,-10,9,1
2280,-10,6,1
2281,19,-24,0
2282,-18,13,1
2283,30,-30,0
2284,-12,11,1
2285,-3,-1,1
2286,18,-21,0
2287,30,-30,0
2288,25,-21,0
2289,-3,-1,1
2290,6,-13,0
2291,30,-29,0
2292,23,-27,0
2293,-3,-3,0
2294,-3,-3,0
2295,-30,30,1
2296,1,8,1
2297,8,-5,0
2298,-12,14,1
2299,4,-11,0
2300,28,-24,0
2301,30,-30,0
2302,30,-29,0
2303,30,-30,0
2304,17,-20,0
2305,5,-4,0
2306,15,-30,0
2307,5,-4,0
2308,-12,8,1
2309,22,-21,0
2310,-1,-4,0
2311,30,-30,0
2312,28,-28,0
2313,30,-27,0
2314,0,5,1
2315,14,-16,0
2316,16,-19,0
2317,23,-24,0
2318,30,-30,0
2319,-9,10,1
2320,-3,1,1
2321,-16,15,1
2322,-4,5,1
2323,-4,-1,1
2324,-6,7,1
2325,-14,12,1
2326,15,-22,0
2327,30,-25,0
2328,26,-30,0
2329,23,-25,0
2330,-27,26,1
2331,10,-11,0
2332,11,-6,0
2333,23,-28,0
2334,9,-11,0
2335,27,-22,0
2336,-13,21,1
2337,24,-15,0
2338,30,-30,0
2339,30,-30,0
2340,-11,6,1
2341,-12,19,1
2342,13,-14,0
2343,9,-18,0
2344,-4,1,1
2345,-8,6,1
2346,-5,10,1
2347,-25,25,1
2348,-4,2,1
2349,-7,0,1
2350,11,-14,0
2351,-5,1,1
2352,30,-30,0
2353,30,-30,0
2354,-15,13,1
2355,-3,2,1
2356,-22,16,1
2357,4,0,0
2358,6,-9,0
2359,30,-30,0
2360,2,4,1
2361,-9,13,1
2362,30,-20,0
2363,23,-22,0
2364,29,-29,0
2365,12,-10,0
2366,13,-11,0
2367,11,-15,0
2368,-6,5,1
2369,-17,16,1
2370,-16,15,1
2371,-14,17,1
2372,17,-14,0
2373,-3,6,1
2374,-17,14,1
2375,-7,6,1
2376,-30,30,1
2377,23,-30,0
2378,-5,5,1
2379,-7,3,1
2380,-22,27,1
2381,16,-14,0
2382,-10,17,1
2383,10,-9,0
2384,3,-2,0
2385,1,2,1
2386,12,-9,0
2387,7,-7,0
2388,-15,14,1
2389,30,-30,0
2390,13,-15,0
2391,27,-30,0
2392,19,-17,0
2393,-5,8,1
2394,21,-20,0
2395,-4,6,1
2396,-2,1,1
2397,17,-11,0
2398,-16,15,1
2399,-30,30,1
2400,-7,8,1
2401,14,-11,0
2402,-6,7,1
2403,30,-27,0
2404,-5,2,1
2405,27,-24,0
2406,19,-25,0
2407,-12,10,1
2408,12,-14,0
2409,28,-30,0
2410,1,-3,0
2411,2,0,0
2412,-22,18,1
2413,12,-9,0
2414,24,-30,0
2415,11,-15,0
2416,1,-10,0
2417,13,-11,0
2418,-16,17,1
2419,20,-26,0
2420,-1,5,1
2421,-13,13,1
2422,8,-9,0
2423,24,-28,0
2424,-18,20,1
2425,-21,25,1
2426,-8,4,1
2427,13,-17,0
2428,12,-17,0
2429,-30,30,1
2430,8,-13,0
2431,-20,22,1
2432,-15,19,1
2433,-16,16,1
2434,-22,17,1
2435,29,-30,0
2436,19,-26,0
2437,13,-18,0
2438,-13,10,1
2439,-14,14,1
2440,-25,22,1
2441,30,-30,0
2442,30,-30,0
2443,2,-1,0
2444,21,-22,0
2445,28,-30,0
2446,-3,3,1
2447,8,-14,0
2448,30,-30,0
2449,9,-17,0
2450,-12,12,1
2451,-12,10,1
2452,-4,-4,0
2453,30,-30,0
2454,-20,20,1
2455,21,-20,0
2456,-21,26,1
2457,24,-22,0
2458,-30,30,1
2459,30,-26,0
2460,0,-2,0
2461,-24,20,1
2462,-26,19,1
2463,-5,4,1
2464,9,-19,0
2465,-11,16,1
2466,-3,4,1
2467,-25,24,1
2468,-14,20,1
2469,0,2,1
2470,8,-11,0
2471,-4,9,1
2472,24,-25,0
2473,-3,2,1
2474,30,-29,0
2475,30,-30,0
2476,-24,26,1
2477,-10,0,1
2478,16,-20,0
2479,14,-13,0
2480,-11,10,1
2481,30,-30,0
2482,-7,8,1
2483,5,-5,0
2484,-5,11,1
2485,15,-12,0
2486,22,-23,0
2487,9,-12,0
2488,20,-21,0
2489,13,-18,0
2490,-5,-5,0
2491,-21,14,1
2492,-22,24,1
2493,-21,24,1
2494,8,-5,0
2495,23,-19,0
2496,-4,12,1
2497,-29,28,1
2498,15,-11,0
2499,4,-6,0
2500,30,-30,0
2501,30,-30,0
2502,-9,13,1
2503,-15,18,1
2504,-1,4,1
2505,1,-5,0
2506,16,-17,0
2507,7,-12,0
2508,20,-24,0
2509,4,-7,0
2510,30,-30,0
2511,1,5,1
2512,-3,-1,1
2513,30,-30,0
2514,5,-5,0
2515,18,-20,0
2516,3,-8,0
2517,-4,3,1
2518,11,-9,0
2519,18,-26,0
2520,-22,16,1
2521,12,-7,0
2522,-30,21,1
2523,-1,-8,0
2524,15,-15,0
2525,0,0,0
2526,26,-30,0
2527,-18,19,1
2528,-6,5,1
2529,-1,-2,0
2530,25,-27,0
2531,12,-7,0
2532,-14,17,1
2533,8,-2,0
2534,-23,27,1
2535,16,-22,0
2536,3,-8,0
2537,-9,3,1
2538,0,-7,0
2539,-19,14,1
2540,9,-12,0
2541,-13,4,1
2542,-10,0,1
2543,5,-1,0
2544,15,-23,0
2545,-5,3,1
2546,-22,26,1
2547,-5,-1,1
2548,8,3,0
2549,19,-26,0
2550,30,-30,0
2551,24,-25,0
2552,-15,16,1
2553,-26,30,1
2554,20,-20,0
2555,-9,6,1
2556,19,-11,0
2557,7,-5,0
2558,6,0,0
2559,23,-14,0
2560,16,-16,0
2561,27,-30,0
2562,25,-20,0
2563,8,-4,0
2564,13,-17,0
2565,21,-20,0
2566,9,-6,0
2567,30,-30,0
2568,5,-7,0
2569,-19,8,1
2570,22,-22,0
2571,3,-4,0
2572,13,-7,0
2573,29,-30,0
2574,-20,21,1
2575,30,-30,0
2576,7,-4,0
2577,18,-18,0
2578,6,1,0
2579,0,2,1
2580,22,-29,0
2581,17,-21,0
2582,8,-14,0
2583,14,-13,0
2584,30,-30,0
2585,30,-30,0
2586,12,-6,0
2587,-21,16,1
2588,16,-16,0
2589,5,-6,0
2590,-4,1,1
2591,-17,9,1
2592,9,-11,0
2593,-7,8,1
2594,-21,18,1
2595,26,-29,0
2596,-5,3,1
2597,13,-19,0
2598,30,-28,0
2599,0,3,1
2600,-30,30,1
2601,1,2,1
2602,29,-25,0
2603,7,-5,0
2604,-19,21,1
2605,10,-12,0
2606,16,-19,0
2607,1,-2,0
2608,30,-30,0
2609,22,-16,0
2610,29,-23,0
2611,24,-27,0
2612,16,-13,0
2613,30,-30,0
2614,-18,15,1
2615,30,-30,0
2616,-23,24,1
2617,-2,2,1
2618,23,-30,0
2619,6,0,0
2620,1,-7,0
2621,-24,20,1
2622,-13,17,1
2623,30,-25,0
2624,-3,7,1
2625,30,-30,0
2626,2,0,0
2627,30,-17,0
2628,-19,20,1
2629,30,-29,0
2630,4,-10,0
2631,30,-29,0
2632,22,-28,0
2633,-1,4,1
2634,-1,-1,0
2635,30,-30,0
2636,-7,12,1
2637,22,-21,0
2638,30,-29,0
2639,9,-8,0
2640,10,-1,0
2641,30,-30,0
2642,19,-18,0
2643,15,-20,0
2644,-22,28,1
2645,-10,4,1
2646,8,-9,0
2647,0,13,1
2648,7,-5,0
2649,30,-30,0
2650,-11,8,1
2651,-19,15,1
2652,24,-15,0
2653,-22,20,1
2654,30,-30,0
2655,-6,8,1
2656,-5,7,1
2657,4,-5,0
2658,9,-1,0
2659,0,3,1
2660,20,-30,0
2661,22,-24,0
2662,-12,1,1
2663,6,-4,0
2664,30,-30,0
2665,-20,21,1
2666,25,-18,0
2667,-30,30,1
2668,-12,13,1
2669,27,-24,0
2670,-9,8,1
2671,-7,-1,1
2672,-9,12,1
2673,30,-30,0
2674,-9,9,1
2675,30,-26,0
2676,30,-30,0
2677,-13,8,1
2678,11,-7,0
2679,-8,11,1
2680,-24,20,1
2681,-1,5,1
2682,30,-29,0
2683,24,-19,0
2684,29,-26,0
2685,30,-30,0
2686,30,-30,0
2687,-20,18,1
2688,15,-19,0
2689,14,-18,0
2690,13,-20,0
2691,30,-30,0
2692,-30,30,1
2693,-12,11,1
2694,-6,8,1
2695,28,-30,0
2696,-6,7,1
2697,-20,18,1
2698,17,-18,0
2699,30,-30,0
2700,-13,19,1
2701,-6,7,1
2702,30,-30,0
2703,-28,27,1
2704,-30,28,1
2705,-9,15,1
2706,19,-18,0
2707,30,-30,0
2708,10,-16,0
2709,6,-12,0
2710,22,-23,0
2711,11,-13,0
2712,-5,3,1
2713,-30,30,1
2714,-27,21,1
2715,-15,14,1
2716,16,-15,0
2717,11,-5,0
2718,24,-15,0
2719,20,-20,0
2720,21,-20,0
2721,10,-9,0
2722,22,-28,0
2723,-15,7,1
2724,-19,12,1
2725,-9,14,1
2726,25,-28,0
2727,-25,19,1
2728,12,-11,0
2729,2,4,1
2730,30,-29,0
2731,6,-11,0
2732,12,-14,0
2733,12,-16,0
2734,23,-23,0
2735,30,-30,0
2736,-23,22,1
2737,-12,12,1
2738,21,-25,0
2739,30,-30,0
2740,-8,-3,1
2741,22,-27,0
2742,10,-9,0
2743,-1,5,1
2744,-13,3,1
2745,-3,5,1
2746,8,-11,0
2747,-2,-6,0
2748,-11,18,1
2749,-5,9,1
2750,28,-30,0
2751,30,-24,0
2752,-1,-5,0
2753,-1,3,1
2754,2,-11,0
2755,18,-22,0
2756,3,-4,0
2757,-14,11,1
2758,-23,25,1
2759,26,-23,0
2760,27,-27,0
2761,-5,4,1
2762,28,-30,0
2763,30,-30,0
2764,-27,19,1
2765,-24,27,1
2766,30,-30,0
2767,-2,2,1
2768,26,-26,0
2769,-18,17,1
2770,2,-1,0
2771,17,-18,0
2772,30,-29,0
2773,-16,16,1
2774,30,-26,0
2775,4,-11,0
2776,15,-17,0
2777,-3,-2,1
2778,30,-30,0
2779,16,-12,0
2780,12,-15,0
2781,-4,4,1
2782,16,-29,0
2783,-8,8,1
2784,-19,19,1
2785,24,-23,0
2786,25,-30,0
2787,2,-3,0
2788,13,-13,0
2789,-13,10,1
2790,-19,17,1
2791,24,-19,0
2792,-18,20,1
2793,-5,13,1
2794,-2,6,1
2795,10,-3,0
2796,17,-14,0
2797,14,-14,0
2798,7,-11,0
2799,-26,26,1
2800,19,-23,0
2801,11,-7,0
2802,30,-24,0
2803,19,-21,0
2804,26,-23,0
2805,30,-30,0
2806,-8,6,1
2807,-6,5,1
2808,29,-25,0
2809,30,-30,0
2810,-6,5,1
2811,18,-7,0
2812,-6,8,1
2813,-15,10,1
2814,-19,12,1
2815,1,-5,0
2816,11,-17,0
2817,5,-7,0
2818,6,-18,0
2819,-1,3,1
2820,16,-24,0
2821,-5,3,1
2822,12,-10,0
2823,24,-23,0
2824,30,-30,0
2825,29,-24,0
2826,30,-30,0
2827,14,-9,0
2828,20,-19,0
2829,7,-5,0
2830,30,-30,0
2831,-8,12,1
2832,1,-4,0
2833,-6,4,1
2834,30,-30,0
2835,-25,18,1
2836,-3,5,1
2837,-18,14,1
2838,-18,15,1
2839,30,-22,0
2840,-2,-9,0
2841,30,-30,0
2842,30,-30,0
2843,9,-4,0
2844,9,-8,0
2845,17,-21,0
2846,9,-8,0
2847,2,-9,0
2848,-12,9,1
2849,18,-14,0
2850,7,-10,0
2851,28,-27,0
2852,27,-23,0
2853,-24,30,1
2854,3,-2,0
2855,11,-9,0
2856,30,-21,0
2857,-6,1,1
2858,30,-30,0
2859,13,-11,0
2860,27,-27,0
2861,10,-17,0
2862,29,-23,0
2863,17,-20,0
2864,23,-20,0
2865,23,-24,0
2866,-1,4,1
2867,21,-21,0
2868,2,-2,0
2869,-21,16,1
2870,-28,26,1
2871,16,-7,0
2872,-8,10,1
2873,-24,27,1
2874,-17,14,1
2875,-15,11,1
2876,-22,22,1
2877,-16,26,1
2878,21,-20,0
2879,6,-14,0
2880,30,-30,0
2881,2,-9,0
2882,30,-27,0
2883,30,-30,0
2884,30,-30,0
2885,7,-9,0
2886,-2,9,1
2887,-16,18,1
2888,29,-29,0
2889,8,-11,0
2890,29,-30,0
2891,13,-10,0
2892,-16,21,1
2893,-30,30,1
2894,3,-3,0
2895,20,-22,0
