sample_index,class0_sum,class1_sum,predicted_label
1495,-13,12,1
1496,30,-30,0
1497,9,0,0
1498,5,-3,0
1499,-17,11,1
1500,-21,22,1
1501,30,-30,0
1502,30,-30,0
1503,0,-2,0
1504,-22,16,1
1505,27,-27,0
1506,30,-30,0
1507,1,-1,0
1508,-11,10,1
1509,6,-11,0
1510,13,-18,0
1511,-24,20,1
1512,-13,12,1
1513,13,-15,0
1514,-9,8,1
1515,30,-30,0
1516,13,-15,0
1517,3,6,1
1518,23,-21,0
1519,25,-30,0
1520,18,-25,0
1521,30,-25,0
1522,30,-30,0
1523,30,-30,0
1524,24,-23,0
1525,-11,7,1
1526,3,-18,0
1527,-6,8,1
1528,19,-19,0
1529,15,-26,0
1530,4,3,0
1531,30,-30,0
1532,-26,22,1
1533,11,-11,0
1534,6,-7,0
1535,3,-10,0
1536,-11,11,1
1537,26,-20,0
1538,1,2,1
1539,30,-30,0
1540,-25,22,1
1541,30,-30,0
1542,30,-30,0
1543,30,-30,0
1544,30,-30,0
1545,0,-1,0
1546,30,-30,0
1547,-15,18,1
1548,11,-16,0
1549,2,-9,0
1550,0,2,1
1551,30,-30,0
1552,30,-30,0
1553,30,-30,0
1554,30,-30,0
1555,-11,14,1
1556,15,-11,0
1557,-21,25,1
1558,30,-21,0
1559,10,-21,0
1560,7,-8,0
1561,12,-10,0
1562,15,-15,0
1563,-27,30,1
1564,-17,12,1
1565,17,-12,0
1566,4,-10,0
1567,8,-10,0
1568,-4,0,1
1569,-22,18,1
1570,27,-19,0
1571,22,-18,0
1572,-7,3,1
1573,-27,30,1
1574,-16,20,1
1575,20,-23,0
1576,30,-30,0
1577,28,-19,0
1578,21,-27,0
1579,-19,27,1
1580,-11,12,1
1581,16,-12,0
1582,-17,14,1
1583,1,0,0
1584,6,-7,0
1585,16,-12,0
1586,30,-30,0
1587,-21,26,1
1588,19,-21,0
1589,26,-24,0
1590,13,-15,0
1591,-4,3,1
1592,9,-10,0
1593,20,-19,0
1594,17,-16,0
1595,9,-5,0
1596,0,2,1
1597,24,-26,0
1598,24,-27,0
1599,17,-19,0
1600,-11,4,1
1601,-20,16,1
1602,-1,2,1
1603,1,-4,0
1604,-25,27,1
1605,16,-20,0
1606,4,2,0
1607,-7,6,1
1608,19,-15,0
1609,9,-11,0
1610,-1,-3,0
1611,15,-12,0
1612,24,-20,0
1613,-14,11,1
1614,-27,19,1
1615,1,-13,0
1616,1,-6,0
1617,-19,18,1
1618,12,-13,0
1619,25,-26,0
1620,5,-6,0
1621,-18,12,1
1622,24,-30,0
1623,30,-29,0
1624,21,-26,0
1625,13,-20,0
1626,-1,-4,0
1627,-21,16,1
1628,28,-26,0
1629,-21,18,1
1630,-15,8,1
1631,-18,15,1
1632,-19,9,1
1633,-27,30,1
1634,29,-30,0
1635,1,-1,0
1636,23,-20,0
1637,6,1,0
1638,15,-15,0
1639,-16,17,1
1640,9,-8,0
1641,8,-10,0
1642,25,-25,0
1643,-11,12,1
1644,25,-23,0
1645,30,-30,0
1646,-19,20,1
1647,26,-26,0
1648,-28,22,1
1649,18,-21,0
1650,24,-25,0
1651,-30,28,1
1652,1,-1,0
1653,-25,25,1
1654,-3,8,1
1655,-30,30,1
1656,21,-24,0
1657,23,-30,0
1658,12,-14,0
1659,-25,30,1
1660,23,-26,0
1661,30,-30,0
1662,3,4,1
1663,19,-20,0
1664,-14,11,1
1665,30,-30,0
1666,20,-25,0
1667,30,-30,0
1668,-7,9,1
1669,30,-30,0
1670,25,-21,0
1671,-3,10,1
1672,3,1,0
1673,1,-6,0
1674,30,-30,0
1675,9,-3,0
1676,-21,21,1
1677,11,-3,0
1678,30,-29,0
1679,9,-15,0
1680,30,-30,0
1681,30,-30,0
1682,23,-30,0
1683,-29,26,1
1684,-10,13,1
1685,16,-22,0
1686,-5,6,1
1687,-10,9,1
1688,6,-1,0
1689,-10,3,1
1690,17,-17,0
1691,-29,28,1
1692,-28,22,1
1693,-30,30,1
1694,-17,17,1
1695,-27,29,1
1696,-2,5,1
1697,-15,16,1
1698,29,-29,0
1699,15,-7,0
1700,30,-30,0
1701,16,-14,0
1702,-13,12,1
1703,18,-24,0
1704,-4,6,1
1705,-3,0,1
1706,-4,7,1
1707,-14,13,1
1708,-7,0,1
1709,30,-30,0
1710,15,-18,0
1711,-4,4,1
1712,-30,30,1
1713,-18,19,1
1714,5,-5,0
1715,15,-16,0
1716,-21,18,1
1717,17,-15,0
1718,1,1,0
1719,-30,30,1
1720,9,-11,0
1721,-20,24,1
1722,30,-30,0
1723,16,-16,0
1724,30,-30,0
1725,-11,14,1
1726,-14,14,1
1727,-4,6,1
1728,-9,5,1
1729,-4,13,1
1730,-7,13,1
1731,30,-25,0
1732,1,6,1
1733,30,-28,0
1734,-2,4,1
1735,23,-21,0
1736,12,-3,0
1737,8,-14,0
1738,1,4,1
1739,7,-1,0
1740,-28,25,1
1741,12,-12,0
1742,-2,5,1
1743,-12,14,1
1744,-25,28,1
1745,25,-25,0
1746,16,-13,0
1747,-26,14,1
1748,-21,18,1
1749,29,-30,0
1750,-8,4,1
1751,7,2,0
1752,16,-19,0
1753,23,-27,0
1754,5,-12,0
1755,1,-6,0
1756,17,-17,0
1757,16,-13,0
1758,30,-30,0
1759,9,-10,0
1760,-7,13,1
1761,-6,11,1
1762,30,-30,0
1763,-11,15,1
1764,5,-7,0
1765,13,-22,0
1766,29,-30,0
1767,7,-10,0
1768,-14,4,1
1769,-13,14,1
1770,17,-23,0
1771,30,-30,0
1772,-6,10,1
1773,8,-6,0
1774,17,-20,0
1775,-4,6,1
1776,-20,17,1
1777,30,-30,0
1778,-21,20,1
1779,18,-18,0
1780,-4,-2,1
1781,26,-26,0
1782,9,-8,0
1783,-14,18,1
1784,-19,20,1
1785,-2,0,1
1786,-16,23,1
1787,-6,9,1
1788,19,-21,0
1789,-9,-3,1
1790,-5,2,1
1791,30,-30,0
1792,-30,29,1
1793,12,-13,0
1794,30,-22,0
1795,17,-15,0
1796,-14,13,1
1797,-8,5,1
1798,28,-30,0
1799,3,-6,0
1800,-12,8,1
1801,26,-30,0
1802,30,-30,0
1803,19,-21,0
1804,3,-8,0
1805,-6,10,1
1806,-8,10,1
1807,2,-8,0
1808,-13,11,1
1809,-21,23,1
1810,-30,30,1
1811,6,-7,0
1812,2,-1,0
1813,1,-1,0
1814,-13,7,1
1815,-10,22,1
1816,28,-23,0
1817,30,-30,0
1818,10,-11,0
1819,-16,16,1
1820,-15,18,1
1821,21,-20,0
1822,-5,6,1
1823,-7,4,1
1824,-30,26,1
1825,16,-19,0
1826,-15,12,1
1827,23,-26,0
1828,-3,4,1
1829,-21,21,1
1830,30,-30,0
1831,-30,26,1
1832,-14,9,1
1833,-27,30,1
1834,-10,16,1
1835,19,-24,0
1836,27,-30,0
1837,13,-13,0
1838,-5,5,1
1839,8,-8,0
1840,8,-7,0
1841,-12,15,1
1842,30,-29,0
1843,-25,27,1
1844,-11,18,1
1845,11,-14,0
1846,26,-21,0
1847,16,-13,0
1848,22,-17,0
1849,8,-8,0
1850,-11,11,1
1851,-13,6,1
1852,-2,6,1
1853,-26,26,1
1854,11,-16,0
1855,30,-30,0
1856,-25,22,1
1857,15,-22,0
1858,20,-22,0
1859,17,-19,0
1860,-8,12,1
1861,10,-6,0
1862,26,-24,0
1863,4,0,0
1864,3,-5,0
1865,17,-13,0
1866,-18,24,1
1867,18,-19,0
1868,24,-20,0
1869,-30,30,1
1870,17,-14,0
1871,13,-10,0
1872,3,2,0
1873,30,-30,0
1874,-11,10,1
1875,-20,18,1
1876,15,-7,0
1877,13,-17,0
1878,23,-25,0
1879,-9,3,1
1880,17,-22,0
1881,-16,21,1
1882,-7,5,1
1883,30,-30,0
1884,30,-30,0
1885,19,-18,0
1886,-7,1,1
1887,30,-30,0
1888,-12,9,1
1889,-10,12,1
1890,14,-17,0
1891,-18,20,1
1892,28,-30,0
1893,-30,28,1
1894,30,-30,0
1895,-18,17,1
1896,-30,26,1
1897,-26,23,1
1898,18,-25,0
1899,16,-12,0
1900,-25,25,1
1901,19,-19,0
1902,5,-1,0
1903,-20,19,1
1904,-20,17,1
1905,7,-6,0
1906,15,-17,0
1907,4,0,0
1908,2,-3,0
1909,12,-20,0
1910,30,-30,0
1911,30,-30,0
1912,-19,18,1
1913,-14,10,1
1914,-15,16,1
1915,-12,10,1
1916,26,-25,0
1917,3,1,0
1918,30,-30,0
1919,20,-15,0
1920,23,-24,0
1921,3,9,1
1922,3,-6,0
1923,-17,15,1
1924,6,-1,0
1925,-18,14,1
1926,-26,26,1
1927,1,6,1
1928,22,-28,0
1929,30,-30,0
1930,-16,22,1
1931,9,-8,0
1932,4,-9,0
1933,14,-20,0
1934,-2,-1,1
1935,30,-25,0
1936,5,-6,0
1937,-7,14,1
1938,-29,24,1
1939,7,-10,0
1940,8,-14,0
1941,-1,-1,0
1942,10,-10,0
1943,-10,9,1
1944,1,5,1
1945,20,-21,0
1946,28,-28,0
1947,-7,6,1
1948,-13,9,1
1949,-14,16,1
1950,22,-30,0
1951,17,-23,0
1952,30,-30,0
1953,10,-15,0
1954,-13,12,1
1955,-3,1,1
1956,1,-3,0
1957,1,5,1
1958,0,-2,0
1959,-3,-5,0
1960,11,-22,0
1961,9,-9,0
1962,23,-22,0
1963,-10,5,1
1964,24,-29,0
1965,-9,13,1
1966,30,-30,0
1967,17,-23,0
1968,-26,29,1
1969,3,4,1
1970,13,-10,0
1971,19,-23,0
1972,30,-30,0
1973,-11,18,1
1974,23,-20,0
1975,14,-18,0
1976,16,-18,0
1977,24,-20,0
1978,23,-18,0
1979,18,-25,0
1980,-14,14,1
1981,1,1,0
1982,30,-30,0
1983,11,-11,0
1984,30,-29,0
1985,18,-8,0
1986,13,-10,0
1987,-30,30,1
1988,8,-12,0
1989,30,-30,0
1990,20,-27,0
1991,-7,9,1
1992,20,-18,0
1993,8,-13,0
1994,19,-19,0
1995,14,-10,0
1996,18,-17,0
1997,-13,10,1
1998,13,-12,0
1999,8,-13,0
2000,11,-13,0
2001,19,-21,0
2002,10,-10,0
2003,16,-22,0
2004,6,-4,0
2005,8,-9,0
2006,18,-16,0
2007,-22,18,1
2008,-27,28,1
2009,-22,23,1
2010,1,-10,0
2011,30,-30,0
2012,24,-11,0
2013,17,-12,0
2014,-29,25,1
2015,27,-28,0
2016,30,-30,0
2017,6,-10,0
2018,30,-30,0
2019,4,-3,0
2020,-23,23,1
2021,-23,19,1
2022,3,-4,0
2023,23,-15,0
2024,12,-18,0
2025,30,-30,0
2026,19,-18,0
2027,10,-11,0
2028,-6,1,1
2029,30,-28,0
2030,12,-14,0
2031,-17,20,1
2032,20,-22,0
2033,30,-30,0
2034,30,-30,0
2035,26,-30,0
2036,30,-27,0
2037,2,-8,0
2038,6,-4,0
2039,-14,5,1
2040,-26,30,1
2041,-12,9,1
2042,-5,10,1
2043,-17,11,1
2044,18,-15,0
2045,-8,8,1
2046,12,-12,0
2047,15,-21,0
2048,-23,16,1
2049,30,-30,0
2050,-23,26,1
2051,16,-21,0
2052,-30,30,1
2053,16,-14,0
2054,11,-15,0
2055,22,-27,0
2056,9,-21,0
2057,13,-17,0
2058,-20,25,1
2059,-9,2,1
2060,20,-21,0
2061,17,-21,0
2062,13,-14,0
2063,-30,30,1
2064,-30,30,1
2065,30,-30,0
2066,30,-30,0
2067,23,-19,0
2068,30,-30,0
2069,28,-23,0
2070,30,-30,0
2071,-9,9,1
2072,-3,-3,0
2073,30,-30,0
2074,10,-14,0
2075,12,-11,0
2076,14,-19,0
2077,-9,6,1
2078,19,-21,0
2079,6,-14,0
2080,2,1,0
2081,30,-30,0
2082,9,-14,0
2083,19,-18,0
2084,5,-6,0
2085,30,-29,0
2086,-19,22,1
2087,4,-10,0
2088,21,-19,0
2089,16,-16,0
2090,16,-18,0
2091,10,-4,0
2092,-4,-1,1
2093,30,-30,0
2094,21,-25,0
2095,-2,-11,0
2096,8,-13,0
2097,15,-13,0
2098,-2,5,1
2099,-18,11,1
2100,20,-23,0
2101,27,-19,0
2102,-13,25,1
2103,-4,2,1
2104,30,-30,0
2105,4,-11,0
2106,8,-11,0
2107,15,-21,0
2108,2,-4,0
2109,-21,16,1
2110,16,-19,0
2111,-9,3,1
2112,-30,30,1
2113,-22,18,1
2114,9,-16,0
2115,7,-14,0
2116,-29,28,1
2117,-11,14,1
2118,-13,11,1
2119,13,-16,0
2120,-3,15,1
2121,25,-28,0
2122,-7,5,1
2123,30,-30,0
2124,-16,18,1
2125,-17,15,1
2126,-16,16,1
2127,21,-24,0
2128,30,-30,0
2129,-5,6,1
2130,2,-1,0
2131,-4,-2,1
2132,30,-29,0
2133,8,-7,0
2134,2,2,0
2135,-30,30,1
2136,-10,5,1
2137,30,-30,0
2138,22,-25,0
2139,-3,2,1
2140,-5,5,1
2141,-1,-2,0
2142,-3,0,1
2143,-15,16,1
2144,-3,-2,1
2145,17,-14,0
2146,30,-30,0
2147,21,-16,0
2148,0,-3,0
2149,20,-18,0
2150,-30,26,1
2151,0,-3,0
2152,7,-8,0
2153,-9,7,1
2154,-6,3,1
2155,-21,18,1
2156,-22,18,1
2157,20,-20,0
2158,-21,22,1
2159,-8,-3,1
2160,-27,23,1
2161,24,-21,0
2162,-13,23,1
2163,3,-1,0
2164,-13,11,1
2165,1,-1,0
2166,18,-23,0
2167,14,-13,0
2168,17,-24,0
2169,7,-6,0
2170,30,-30,0
2171,17,-18,0
2172,-5,-2,1
2173,6,-11,0
2174,-17,20,1
2175,16,-14,0
2176,-24,23,1
2177,7,-4,0
2178,-10,8,1
2179,-26,24,1
2180,27,-28,0
2181,-7,7,1
2182,30,-30,0
2183,30,-30,0
2184,2,3,1
2185,-8,3,1
2186,-1,4,1
2187,13,-12,0
2188,-30,30,1
2189,6,-14,0
2190,-20,21,1
2191,13,-9,0
2192,26,-30,0
2193,7,-4,0
2194,-14,13,1
2195,14,-15,0
2196,-19,22,1
2197,22,-20,0
2198,-7,6,1
2199,30,-30,0
2200,-21,19,1
2201,15,-8,0
2202,-4,1,1
2203,16,-14,0
2204,-2,1,1
2205,15,-4,0
2206,-19,18,1
2207,19,-24,0
2208,1,-1,0
2209,29,-26,0
2210,-3,-2,1
2211,3,-4,0
2212,30,-30,0
2213,25,-28,0
2214,26,-21,0
2215,25,-24,0
2216,26,-20,0
2217,-30,28,1
2218,30,-30,0
2219,17,-17,0
2220,-10,8,1
2221,17,-17,0
2222,30,-30,0
2223,-21,22,1
2224,2,1,0
2225,12,-9,0
2226,24,-28,0
2227,1,4,1
2228,13,-16,0
2229,10,-30,0
2230,30,-29,0
2231,4,0,0
2232,-5,7,1
2233,0,-2,0
2234,-3,-2,1
2235,9,-12,0
2236,30,-30,0
2237,30,-30,0
2238,-1,-2,0
2239,16,-15,0
2240,-13,13,1
2241,-13,13,1
2242,19,-17,0
2243,30,-30,0
2244,-30,25,1
2245,-1,-6,0
2246,2,-5,0
2247,18,-19,0
2248,14,-9,0
2249,-14,22,1
2250,1,0,0
2251,10,-8,0
2252,27,-19,0
2253,4,-4,0
2254,-10,11,1
2255,14,-19,0
2256,22,-18,0
2257,-1,-2,0
2258,3,-8,0
2259,16,-23,0
2260,18,-16,0
2261,17,-13,0
2262,14,-14,0
2263,30,-28,0
2264,6,-7,0
2265,-30,30,1
2266,-22,19,1
2267,24,-23,0
2268,5,-9,0
2269,24,-28,0
2270,26,-27,0
2271,-12,13,1
2272,26,-24,0
2273,26,-30,0
2274,-15,16,1
2275,30,-30,0
2276,-9,11,1
2277,25,-24,0
2278,-10,10,1
2279,-14,14,1
2280,-8,5,1
2281,23,-21,0
2282,-22,18,1
2283,30,-30,0
2284,-7,15,1
2285,3,8,1
2286,21,-22,0
2287,30,-30,0
2288,25,-15,0
2289,-2,-8,0
2290,-11,9,1
2291,30,-23,0
2292,25,-22,0
2293,-2,0,1
2294,1,-3,0
2295,-30,30,1
2296,-8,8,1
2297,11,-10,0
2298,-8,11,1
2299,3,-1,0
2300,30,-30,0
2301,30,-30,0
2302,19,-26,0
2303,30,-30,0
2304,16,-17,0
2305,8,-3,0
2306,21,-18,0
2307,2,-6,0
2308,-5,11,1
2309,17,-17,0
2310,3,-4,0
2311,30,-30,0
2312,29,-26,0
2313,30,-28,0
2314,7,0,0
2315,13,-19,0
2316,24,-26,0
2317,23,-28,0
2318,30,-30,0
2319,-8,9,1
2320,-2,-3,0
2321,-9,14,1
2322,-2,-4,0
2323,-9,2,1
2324,9,3,0
2325,-14,14,1
2326,22,-25,0
2327,14,-20,0
2328,20,-23,0
2329,30,-29,0
2330,-21,18,1
2331,16,-12,0
2332,5,-4,0
2333,30,-24,0
2334,7,-11,0
2335,22,-25,0
2336,-26,16,1
2337,23,-24,0
2338,30,-30,0
2339,30,-30,0
2340,-2,4,1
2341,-6,5,1
2342,16,-18,0
2343,21,-20,0
2344,-2,5,1
2345,0,3,1
2346,-9,8,1
2347,-21,19,1
2348,3,-5,0
2349,-11,4,1
2350,20,-16,0
2351,-5,7,1
2352,28,-30,0
2353,30,-30,0
2354,-16,16,1
2355,6,-6,0
2356,-20,19,1
2357,-11,8,1
2358,10,-10,0
2359,30,-30,0
2360,2,-4,0
2361,-10,10,1
2362,30,-30,0
2363,14,-18,0
2364,30,-30,0
2365,18,-10,0
2366,3,-10,0
2367,15,-15,0
2368,-2,2,1
2369,-30,30,1
2370,-12,12,1
2371,-17,14,1
2372,13,-16,0
2373,-15,14,1
2374,-17,20,1
2375,-10,5,1
2376,-30,30,1
2377,29,-30,0
2378,-14,4,1
2379,1,3,1
2380,-19,15,1
2381,23,-18,0
2382,-5,6,1
2383,9,-7,0
2384,0,-2,0
2385,0,1,1
2386,15,-11,0
2387,4,-6,0
2388,-21,13,1
2389,30,-28,0
2390,13,-14,0
2391,21,-24,0
2392,30,-30,0
2393,-18,14,1
2394,18,-19,0
2395,-5,12,1
2396,-3,2,1
2397,10,-11,0
2398,-21,10,1
2399,-30,30,1
2400,-14,8,1
2401,16,-12,0
2402,-7,8,1
2403,22,-29,0
2404,-4,-1,1
2405,24,-30,0
2406,19,-24,0
2407,-10,6,1
2408,18,-15,0
2409,30,-30,0
2410,3,-1,0
2411,0,-9,0
2412,-19,16,1
2413,11,-6,0
2414,19,-21,0
2415,6,-8,0
2416,7,-5,0
2417,12,-16,0
2418,-17,17,1
2419,24,-25,0
2420,2,1,0
2421,-12,17,1
2422,19,-14,0
2423,30,-27,0
2424,-24,24,1
2425,-25,29,1
2426,-5,1,1
2427,8,-15,0
2428,23,-25,0
2429,-30,30,1
2430,14,-9,0
2431,-17,10,1
2432,-15,14,1
2433,-9,9,1
2434,-25,23,1
2435,30,-28,0
2436,21,-25,0
2437,6,-13,0
2438,-15,16,1
2439,-12,9,1
2440,-14,19,1
2441,30,-30,0
2442,30,-30,0
2443,-9,1,1
2444,16,-19,0
2445,30,-30,0
2446,-3,0,1
2447,11,-11,0
2448,30,-30,0
2449,10,-10,0
2450,-13,15,1
2451,-4,10,1
2452,6,-9,0
2453,30,-30,0
2454,-21,18,1
2455,23,-17,0
2456,-26,28,1
2457,26,-21,0
2458,-30,30,1
2459,26,-30,0
2460,-3,4,1
2461,-16,15,1
2462,-21,25,1
2463,-8,9,1
2464,18,-11,0
2465,-16,13,1
2466,-4,12,1
2467,-24,30,1
2468,-23,18,1
2469,0,0,0
2470,0,-8,0
2471,1,1,0
2472,24,-18,0
2473,-9,10,1
2474,30,-30,0
2475,30,-30,0
2476,-30,25,1
2477,-1,4,1
2478,15,-22,0
2479,10,-14,0
2480,-9,10,1
2481,30,-30,0
2482,0,5,1
2483,5,-1,0
2484,-6,8,1
2485,21,-25,0
2486,30,-25,0
2487,9,-4,0
2488,21,-19,0
2489,11,-8,0
2490,-3,11,1
2491,-27,24,1
2492,-16,26,1
2493,-15,18,1
2494,10,-4,0
2495,23,-25,0
2496,-10,7,1
2497,-24,21,1
2498,14,-17,0
2499,16,-15,0
2500,30,-30,0
2501,30,-30,0
2502,-11,8,1
2503,-19,15,1
2504,8,-5,0
2505,-3,0,1
2506,16,-17,0
2507,12,-17,0
2508,22,-21,0
2509,10,1,0
2510,30,-30,0
2511,4,8,1
2512,8,-9,0
2513,30,-30,0
2514,6,-8,0
2515,25,-21,0
2516,7,-7,0
2517,-6,4,1
2518,8,-8,0
2519,21,-27,0
2520,-20,30,1
2521,4,-2,0
2522,-24,20,1
2523,11,-4,0
2524,18,-25,0
2525,3,3,0
2526,30,-26,0
2527,-28,26,1
2528,5,0,0
2529,-4,-1,1
2530,25,-23,0
2531,9,-7,0
2532,-22,20,1
2533,1,-6,0
2534,-26,20,1
2535,17,-13,0
2536,5,-16,0
2537,-8,15,1
2538,9,-7,0
2539,-14,20,1
2540,18,-17,0
2541,-14,9,1
2542,9,-8,0
2543,0,-2,0
2544,22,-19,0
2545,-9,4,1
2546,-21,25,1
2547,1,-9,0
2548,-2,0,1
2549,25,-26,0
2550,25,-30,0
2551,28,-21,0
2552,-21,19,1
2553,-30,27,1
2554,22,-22,0
2555,-16,10,1
2556,30,-29,0
2557,6,-7,0
2558,7,-1,0
2559,23,-24,0
2560,12,-14,0
2561,26,-22,0
2562,30,-23,0
2563,13,-14,0
2564,19,-11,0
2565,26,-26,0
2566,13,-12,0
2567,30,-30,0
2568,8,-10,0
2569,-10,7,1
2570,14,-21,0
2571,-9,8,1
2572,10,-9,0
2573,30,-30,0
2574,-21,21,1
2575,30,-30,0
2576,-1,-7,0
2577,17,-18,0
2578,3,-1,0
2579,-2,7,1
2580,16,-16,0
2581,26,-18,0
2582,10,-19,0
2583,8,-11,0
2584,30,-30,0
2585,30,-30,0
2586,18,-13,0
2587,-25,19,1
2588,20,-16,0
2589,11,-11,0
2590,3,-1,0
2591,-14,14,1
2592,13,-12,0
2593,-15,17,1
2594,-22,17,1
2595,30,-29,0
2596,-2,1,1
2597,15,-17,0
2598,30,-30,0
2599,-1,-1,0
2600,-30,30,1
2601,-10,6,1
2602,28,-29,0
2603,11,-3,0
2604,-24,23,1
2605,12,-17,0
2606,12,-9,0
2607,-5,3,1
2608,30,-30,0
2609,15,-19,0
2610,27,-30,0
2611,20,-24,0
2612,13,-17,0
2613,30,-30,0
2614,-16,18,1
2615,30,-30,0
2616,-21,21,1
2617,-2,1,1
2618,30,-30,0
2619,7,-4,0
2620,7,-7,0
2621,-20,22,1
2622,-16,16,1
2623,30,-30,0
2624,-3,8,1
2625,30,-30,0
2626,8,-7,0
2627,17,-25,0
2628,-14,13,1
2629,30,-30,0
2630,6,-8,0
2631,28,-29,0
2632,30,-26,0
2633,-3,-1,1
2634,4,-3,0
2635,30,-30,0
2636,-13,6,1
2637,22,-25,0
2638,30,-30,0
2639,15,-12,0
2640,18,-14,0
2641,30,-30,0
2642,17,-19,0
2643,11,-15,0
2644,-24,24,1
2645,-17,16,1
2646,11,-8,0
2647,-20,5,1
2648,11,-7,0
2649,30,-30,0
2650,-11,5,1
2651,-23,27,1
2652,30,-16,0
2653,-26,21,1
2654,30,-30,0
2655,-9,11,1
2656,-7,10,1
2657,2,4,1
2658,1,4,1
2659,0,3,1
2660,28,-25,0
2661,19,-19,0
2662,3,1,0
2663,9,-4,0
2664,30,-30,0
2665,-26,23,1
2666,30,-26,0
2667,-30,30,1
2668,-9,10,1
2669,10,-9,0
2670,-13,7,1
2671,-10,4,1
2672,-9,9,1
2673,30,-30,0
2674,-7,5,1
2675,30,-27,0
2676,29,-30,0
2677,-7,12,1
2678,11,-5,0
2679,-8,10,1
2680,-9,16,1
2681,-4,0,1
2682,25,-18,0
2683,22,-17,0
2684,19,-30,0
2685,30,-30,0
2686,30,-30,0
2687,-19,15,1
2688,17,-25,0
2689,22,-18,0
2690,19,-18,0
2691,30,-30,0
2692,-30,30,1
2693,-19,16,1
2694,-10,5,1
2695,30,-30,0
2696,0,2,1
2697,-19,13,1
2698,20,-13,0
2699,30,-26,0
2700,-19,10,1
2701,-15,13,1
2702,30,-30,0
2703,-30,30,1
2704,-21,23,1
2705,-11,15,1
2706,20,-21,0
2707,30,-30,0
2708,18,-23,0
2709,4,-8,0
2710,26,-29,0
2711,11,-5,0
2712,-6,1,1
2713,-30,30,1
2714,-26,24,1
2715,-9,4,1
2716,14,-16,0
2717,14,-19,0
2718,16,-21,0
2719,19,-30,0
2720,14,-9,0
2721,7,-12,0
2722,30,-30,0
2723,-14,11,1
2724,-10,10,1
2725,-10,10,1
2726,30,-29,0
2727,-30,30,1
2728,17,-18,0
2729,9,-5,0
2730,26,-29,0
2731,5,-16,0
2732,10,-5,0
2733,15,-19,0
2734,19,-15,0
2735,30,-30,0
2736,-28,19,1
2737,-8,12,1
2738,30,-25,0
2739,30,-30,0
2740,2,5,1
2741,29,-24,0
2742,11,-13,0
2743,-7,0,1
2744,-7,11,1
2745,-3,7,1
2746,10,-12,0
2747,3,-8,0
2748,-19,16,1
2749,-15,6,1
2750,20,-27,0
2751,30,-30,0
2752,6,-12,0
2753,0,-3,0
2754,5,-12,0
2755,22,-27,0
2756,-1,-3,0
2757,-12,10,1
2758,-30,26,1
2759,12,-20,0
2760,30,-23,0
2761,-5,1,1
2762,30,-30,0
2763,30,-30,0
2764,-23,22,1
2765,-25,26,1
2766,30,-30,0
2767,2,-1,0
2768,22,-20,0
2769,-9,14,1
2770,5,-12,0
2771,14,-18,0
2772,30,-30,0
2773,-14,12,1
2774,26,-30,0
2775,11,-11,0
2776,22,-9,0
2777,6,-11,0
2778,26,-30,0
2779,11,-14,0
2780,11,-14,0
2781,2,-5,0
2782,29,-25,0
2783,-3,6,1
2784,-23,22,1
2785,18,-17,0
2786,24,-30,0
2787,7,0,0
2788,3,-6,0
2789,-20,19,1
2790,-20,18,1
2791,15,-15,0
2792,-24,23,1
2793,-8,11,1
2794,-5,4,1
2795,5,-4,0
2796,11,-8,0
2797,19,-12,0
2798,9,-9,0
2799,-30,21,1
2800,30,-29,0
2801,15,-10,0
2802,30,-30,0
2803,23,-20,0
2804,16,-20,0
2805,30,-30,0
2806,-5,8,1
2807,-4,3,1
2808,25,-28,0
2809,30,-30,0
2810,-2,4,1
2811,12,-8,0
2812,-10,6,1
2813,-15,13,1
2814,-12,19,1
2815,10,-10,0
2816,14,-14,0
2817,5,-7,0
2818,17,-18,0
2819,1,3,1
2820,25,-24,0
2821,1,-2,0
2822,11,-13,0
2823,27,-27,0
2824,28,-29,0
2825,27,-27,0
2826,30,-30,0
2827,14,-13,0
2828,21,-30,0
2829,5,-6,0
2830,30,-30,0
2831,-11,11,1
2832,6,-3,0
2833,-4,5,1
2834,30,-30,0
2835,-12,23,1
2836,-6,2,1
2837,-9,14,1
2838,-13,19,1
2839,30,-29,0
2840,3,-9,0
2841,30,-30,0
2842,30,-30,0
2843,7,-9,0
2844,14,-10,0
2845,13,-13,0
2846,13,-5,0
2847,11,-10,0
2848,-20,16,1
2849,19,-15,0
2850,19,-13,0
2851,30,-30,0
2852,30,-29,0
2853,-30,25,1
2854,1,-4,0
2855,13,-9,0
2856,23,-18,0
2857,0,3,1
2858,30,-30,0
2859,7,-1,0
2860,25,-30,0
2861,8,-11,0
2862,26,-30,0
2863,6,-4,0
2864,22,-22,0
2865,17,-26,0
2866,-6,5,1
2867,28,-22,0
2868,2,-9,0
2869,-10,6,1
2870,-27,21,1
2871,10,-15,0
2872,-10,8,1
2873,-27,18,1
2874,-18,16,1
2875,-9,14,1
2876,-30,26,1
2877,-30,28,1
2878,22,-25,0
2879,14,-16,0
2880,30,-30,0
2881,1,-4,0
2882,30,-30,0
2883,30,-30,0
2884,30,-30,0
2885,5,-12,0
2886,-9,11,1
2887,-23,15,1
2888,30,-30,0
2889,11,-17,0
2890,23,-13,0
2891,15,-13,0
2892,-18,20,1
2893,-30,30,1
2894,5,-7,0
