sample_index,class0_sum,class1_sum,predicted_label
1499,-7,3,1
1500,-25,13,1
1501,10,-8,0
1502,13,-10,0
1503,2,0,0
1504,-8,17,1
1505,17,-18,0
1506,12,-14,0
1507,-9,9,1
1508,-23,24,1
1509,-10,5,1
1510,-12,7,1
1511,-29,22,1
1512,-9,1,1
1513,-1,-3,0
1514,-10,6,1
1515,17,-10,0
1516,3,0,0
1517,6,-3,0
1518,0,-5,0
1519,0,5,1
1520,16,-19,0
1521,11,-9,0
1522,10,-11,0
1523,14,-9,0
1524,14,-1,0
1525,-4,6,1
1526,5,-13,0
1527,3,-1,0
1528,30,-23,0
1529,9,-1,0
1530,6,8,1
1531,11,-1,0
1532,-9,10,1
1533,5,-6,0
1534,15,-8,0
1535,-1,6,1
1536,-7,11,1
1537,5,-13,0
1538,5,-8,0
1539,-1,0,1
1540,-5,3,1
1541,10,-5,0
1542,15,-13,0
1543,7,-8,0
1544,17,-6,0
1545,-7,5,1
1546,6,-6,0
1547,-19,19,1
1548,15,-9,0
1549,6,-2,0
1550,-10,-1,1
1551,16,-21,0
1552,16,-20,0
1553,13,-12,0
1554,9,-12,0
1555,18,-17,0
1556,7,-5,0
1557,-26,18,1
1558,-2,2,1
1559,16,-4,0
1560,17,-9,0
1561,16,-7,0
1562,6,-8,0
1563,-16,21,1
1564,-2,2,1
1565,5,-3,0
1566,11,-4,0
1567,13,-9,0
1568,-5,14,1
1569,-1,10,1
1570,9,-6,0
1571,12,-8,0
1572,5,-1,0
1573,-30,27,1
1574,-3,-3,0
1575,15,-14,0
1576,7,-8,0
1577,8,-9,0
1578,21,-9,0
1579,-1,3,1
1580,17,-6,0
1581,12,-14,0
1582,3,2,0
1583,-5,4,1
1584,-2,8,1
1585,4,-9,0
1586,28,-30,0
1587,15,-10,0
1588,5,-7,0
1589,2,-6,0
1590,20,-19,0
1591,-6,4,1
1592,16,-18,0
1593,3,-9,0
1594,12,-13,0
1595,-2,4,1
1596,6,-9,0
1597,12,-21,0
1598,12,-13,0
1599,5,-8,0
1600,-3,-1,1
1601,-11,15,1
1602,8,-16,0
1603,-4,3,1
1604,-28,27,1
1605,7,-14,0
1606,3,-7,0
1607,10,-13,0
1608,17,3,0
1609,10,-16,0
1610,1,-2,0
1611,8,-8,0
1612,2,-10,0
1613,-4,0,1
1614,-9,11,1
1615,7,-8,0
1616,16,-9,0
1617,7,-2,0
1618,-6,-2,1
1619,0,-2,0
1620,-2,5,1
1621,-13,18,1
1622,0,-4,0
1623,-1,-5,0
1624,15,0,0
1625,1,-7,0
1626,-4,9,1
1627,6,-1,0
1628,8,-11,0
1629,-30,21,1
1630,-4,6,1
1631,-9,6,1
1632,4,-11,0
1633,-11,4,1
1634,2,1,0
1635,-1,2,1
1636,14,-7,0
1637,1,-9,0
1638,20,-15,0
1639,0,2,1
1640,14,-13,0
1641,0,0,0
1642,-1,6,1
1643,1,15,1
1644,12,-10,0
1645,8,-10,0
1646,-25,24,1
1647,15,-13,0
1648,-11,12,1
1649,-3,0,1
1650,8,-20,0
1651,11,-10,0
1652,10,-18,0
1653,-26,19,1
1654,-7,2,1
1655,-30,30,1
1656,8,-3,0
1657,18,-13,0
1658,1,5,1
1659,4,-4,0
1660,9,-9,0
1661,0,4,1
1662,0,-5,0
1663,-5,4,1
1664,2,-8,0
1665,-2,-2,0
1666,11,-11,0
1667,6,3,0
1668,-23,19,1
1669,2,-13,0
1670,6,-4,0
1671,-6,5,1
1672,8,-9,0
1673,-3,-1,1
1674,5,-6,0
1675,8,-2,0
1676,7,-7,0
1677,8,-4,0
1678,11,-10,0
1679,4,-4,0
1680,9,-12,0
1681,13,-18,0
1682,8,-9,0
1683,-22,21,1
1684,0,-2,0
1685,8,-3,0
1686,4,-11,0
1687,-15,7,1
1688,19,-17,0
1689,-6,-3,1
1690,3,4,1
1691,-30,30,1
1692,-6,4,1
1693,6,-2,0
1694,-16,8,1
1695,-16,23,1
1696,0,-5,0
1697,2,0,0
1698,12,-15,0
1699,11,-11,0
1700,26,-23,0
1701,12,-13,0
1702,-10,15,1
1703,9,0,0
1704,4,-1,0
1705,3,-3,0
1706,0,-1,0
1707,-2,4,1
1708,21,-14,0
1709,11,-9,0
1710,7,-11,0
1711,7,-5,0
1712,-2,2,1
1713,-6,-2,1
1714,23,-19,0
1715,9,-12,0
1716,1,0,0
1717,9,5,0
1718,-9,6,1
1719,-30,30,1
1720,11,-1,0
1721,10,-4,0
1722,14,-11,0
1723,6,-2,0
1724,9,-10,0
1725,-12,2,1
1726,-8,13,1
1727,8,-4,0
1728,10,-6,0
1729,-18,17,1
1730,12,-20,0
1731,9,-4,0
1732,3,3,0
1733,13,-20,0
1734,-8,0,1
1735,3,8,1
1736,-1,9,1
1737,10,-5,0
1738,16,-19,0
1739,-8,12,1
1740,-18,22,1
1741,30,-22,0
1742,4,-4,0
1743,0,-2,0
1744,-25,28,1
1745,20,-8,0
1746,16,-19,0
1747,-3,0,1
1748,6,-9,0
1749,11,-13,0
1750,-17,14,1
1751,0,-1,0
1752,22,-24,0
1753,8,-7,0
1754,1,2,1
1755,2,7,1
1756,5,5,0
1757,7,-9,0
1758,15,-12,0
1759,21,-20,0
1760,-13,9,1
1761,4,4,0
1762,12,-11,0
1763,12,-9,0
1764,9,-7,0
1765,9,-5,0
1766,6,-14,0
1767,3,-8,0
1768,-1,6,1
1769,6,-10,0
1770,4,-2,0
1771,5,-8,0
1772,-2,-6,0
1773,9,-11,0
1774,11,-6,0
1775,-1,-8,0
1776,7,4,0
1777,11,-11,0
1778,-18,13,1
1779,22,-16,0
1780,1,4,1
1781,6,-5,0
1782,7,-6,0
1783,-6,4,1
1784,11,-5,0
1785,1,0,0
1786,-6,5,1
1787,9,-7,0
1788,5,-6,0
1789,12,-10,0
1790,10,-12,0
1791,-1,-2,0
1792,-14,23,1
1793,6,-6,0
1794,8,-13,0
1795,-10,10,1
1796,6,-3,0
1797,1,-7,0
1798,12,-10,0
1799,7,-6,0
1800,9,-3,0
1801,0,-5,0
1802,0,1,1
1803,6,-3,0
1804,2,-3,0
1805,-10,18,1
1806,-17,17,1
1807,5,-2,0
1808,-11,14,1
1809,4,-11,0
1810,3,-3,0
1811,3,1,0
1812,11,-8,0
1813,-5,2,1
1814,1,5,1
1815,-4,6,1
1816,11,-3,0
1817,10,-4,0
1818,18,-6,0
1819,10,-6,0
1820,9,5,0
1821,-2,-3,0
1822,15,-5,0
1823,-3,6,1
1824,-12,18,1
1825,16,-10,0
1826,2,-6,0
1827,18,-16,0
1828,-13,8,1
1829,-15,21,1
1830,9,-15,0
1831,-25,18,1
1832,5,2,0
1833,-30,19,1
1834,2,6,1
1835,-1,-4,0
1836,10,-7,0
1837,3,1,0
1838,-3,2,1
1839,-6,5,1
1840,5,-6,0
1841,1,0,0
1842,-2,-2,0
1843,-30,30,1
1844,5,0,0
1845,7,-13,0
1846,24,-22,0
1847,19,-18,0
1848,9,-11,0
1849,3,-4,0
1850,-16,16,1
1851,3,-6,0
1852,6,0,0
1853,-17,19,1
1854,12,-11,0
1855,21,-14,0
1856,-12,11,1
1857,23,-22,0
1858,5,-5,0
1859,19,-20,0
1860,5,-11,0
1861,3,-4,0
1862,14,-16,0
1863,-13,18,1
1864,4,0,0
1865,9,-9,0
1866,-15,16,1
1867,14,-5,0
1868,6,-11,0
1869,-22,23,1
1870,-1,2,1
1871,2,8,1
1872,5,-3,0
1873,2,-12,0
1874,-1,-1,0
1875,-5,3,1
1876,-21,13,1
1877,5,-11,0
1878,-2,5,1
1879,-4,7,1
1880,2,2,0
1881,-5,8,1
1882,-11,6,1
1883,14,-13,0
1884,13,-11,0
1885,14,-14,0
1886,11,-6,0
1887,23,-19,0
1888,12,-14,0
1889,-10,8,1
1890,6,-9,0
1891,-20,21,1
1892,-3,-4,0
1893,-8,15,1
1894,12,-14,0
1895,-15,14,1
1896,-20,25,1
1897,-30,25,1
1898,15,-6,0
1899,15,-8,0
1900,-12,8,1
1901,11,-14,0
1902,15,-10,0
1903,-17,21,1
1904,-20,20,1
1905,0,-7,0
1906,12,-12,0
1907,2,-3,0
1908,13,-20,0
1909,6,-8,0
1910,12,-13,0
1911,11,-10,0
1912,11,-3,0
1913,-15,16,1
1914,-9,-1,1
1915,-22,22,1
1916,6,-10,0
1917,-10,-3,1
1918,3,-3,0
1919,20,-12,0
1920,13,-10,0
1921,13,-8,0
1922,7,-4,0
1923,-1,-4,0
1924,15,-8,0
1925,3,-1,0
1926,-17,18,1
1927,-13,19,1
1928,1,-2,0
1929,14,-6,0
1930,-5,6,1
1931,0,-2,0
1932,11,-3,0
1933,1,-9,0
1934,-20,15,1
1935,16,-13,0
1936,-10,7,1
1937,-3,-6,0
1938,-16,17,1
1939,9,-3,0
1940,15,-22,0
1941,8,-9,0
1942,13,-8,0
1943,-12,14,1
1944,8,-20,0
1945,13,-14,0
1946,-21,18,1
1947,-5,-1,1
1948,18,-20,0
1949,7,-10,0
1950,17,-7,0
1951,20,-30,0
1952,12,-10,0
1953,-4,2,1
1954,-4,6,1
1955,15,-12,0
1956,3,-2,0
1957,9,-5,0
1958,7,-5,0
1959,5,5,0
1960,-1,2,1
1961,5,-5,0
1962,1,5,1
1963,-2,-3,0
1964,15,-22,0
1965,1,3,1
1966,20,-22,0
1967,-7,11,1
1968,-6,2,1
1969,-10,5,1
1970,21,-30,0
1971,16,-13,0
1972,10,-13,0
1973,15,-9,0
1974,5,-2,0
1975,-6,0,1
1976,8,-11,0
1977,11,-13,0
1978,11,-13,0
1979,1,9,1
1980,-2,1,1
1981,9,-16,0
1982,15,-11,0
1983,4,-2,0
1984,13,-7,0
1985,10,-13,0
1986,10,-5,0
1987,-11,8,1
1988,10,-4,0
1989,2,0,0
1990,8,-12,0
1991,-6,5,1
1992,3,-3,0
1993,9,-7,0
1994,-10,14,1
1995,1,-4,0
1996,9,-21,0
1997,-20,19,1
1998,-9,4,1
1999,3,-3,0
2000,-3,0,1
2001,21,-20,0
2002,12,-13,0
2003,4,-14,0
2004,4,-9,0
2005,6,-10,0
2006,1,-6,0
2007,-22,24,1
2008,-6,9,1
2009,-30,30,1
2010,21,-21,0
2011,3,-7,0
2012,8,-10,0
2013,-3,-4,0
2014,3,0,0
2015,12,-7,0
2016,5,-10,0
2017,8,-9,0
2018,4,-1,0
2019,-7,8,1
2020,-12,21,1
2021,7,-12,0
2022,-1,3,1
2023,-6,-4,1
2024,2,0,0
2025,17,-14,0
2026,15,-20,0
2027,12,-14,0
2028,-6,2,1
2029,0,-4,0
2030,5,-14,0
2031,-14,7,1
2032,9,-15,0
2033,7,-6,0
2034,14,-12,0
2035,1,-15,0
2036,-1,-4,0
2037,11,-11,0
2038,13,-18,0
2039,-2,-7,0
2040,-11,12,1
2041,0,1,1
2042,-19,19,1
2043,-10,5,1
2044,21,-25,0
2045,2,-6,0
2046,10,-19,0
2047,13,-9,0
2048,-10,5,1
2049,8,-20,0
2050,-2,2,1
2051,20,-23,0
2052,-14,14,1
2053,3,-8,0
2054,19,-17,0
2055,4,-4,0
2056,2,-5,0
2057,7,-7,0
2058,5,-3,0
2059,0,-6,0
2060,15,-15,0
2061,6,-21,0
2062,17,-12,0
2063,-24,29,1
2064,-30,25,1
2065,12,-11,0
2066,17,-14,0
2067,17,-15,0
2068,5,-6,0
2069,1,3,1
2070,6,-12,0
2071,-3,6,1
2072,-9,8,1
2073,17,-10,0
2074,21,-13,0
2075,3,-4,0
2076,15,-8,0
2077,-7,5,1
2078,-8,0,1
2079,28,-27,0
2080,-5,6,1
2081,3,-1,0
2082,5,-5,0
2083,7,-8,0
2084,-1,0,1
2085,11,-9,0
2086,-25,28,1
2087,16,-14,0
2088,11,-6,0
2089,16,-23,0
2090,1,-8,0
2091,1,-12,0
2092,4,-2,0
2093,7,-2,0
2094,19,-13,0
2095,18,-12,0
2096,4,-17,0
2097,11,-8,0
2098,-5,-3,1
2099,-2,-3,0
2100,8,-5,0
2101,2,-3,0
2102,-16,16,1
2103,5,-3,0
2104,10,-7,0
2105,-8,2,1
2106,10,-12,0
2107,9,-6,0
2108,4,4,0
2109,-29,30,1
2110,16,-14,0
2111,-2,-9,0
2112,2,0,0
2113,-11,7,1
2114,21,-26,0
2115,4,-5,0
2116,0,6,1
2117,-8,5,1
2118,-21,11,1
2119,7,-7,0
2120,15,-13,0
2121,-4,10,1
2122,-4,4,1
2123,9,-3,0
2124,-5,6,1
2125,-6,6,1
2126,-13,19,1
2127,7,-11,0
2128,5,-12,0
2129,2,3,1
2130,16,-1,0
2131,-2,-1,1
2132,7,-2,0
2133,7,-12,0
2134,9,4,0
2135,-30,19,1
2136,-3,-2,1
2137,20,-17,0
2138,-10,2,1
2139,-9,10,1
2140,-7,7,1
2141,0,2,1
2142,-7,4,1
2143,-13,18,1
2144,15,-11,0
2145,6,0,0
2146,7,-13,0
2147,-6,0,1
2148,-10,1,1
2149,3,-2,0
2150,-21,16,1
2151,16,-13,0
2152,4,1,0
2153,-11,8,1
2154,2,-4,0
2155,-11,8,1
2156,-30,30,1
2157,11,-14,0
2158,-14,3,1
2159,3,-6,0
2160,-29,19,1
2161,14,-15,0
2162,3,0,0
2163,5,-5,0
2164,-5,10,1
2165,6,-9,0
2166,3,2,0
2167,13,-18,0
2168,15,-15,0
2169,-16,15,1
2170,18,-18,0
2171,14,-8,0
2172,-8,3,1
2173,14,-9,0
2174,-2,3,1
2175,2,5,1
2176,-5,6,1
2177,-2,-3,0
2178,-11,5,1
2179,-30,29,1
2180,22,-21,0
2181,-26,26,1
2182,10,-26,0
2183,26,-19,0
2184,-8,8,1
2185,-6,4,1
2186,8,-4,0
2187,8,-9,0
2188,-4,4,1
2189,11,-8,0
2190,-7,1,1
2191,-9,0,1
2192,-2,1,1
2193,-8,13,1
2194,-15,12,1
2195,9,-10,0
2196,-9,8,1
2197,11,-14,0
2198,-25,26,1
2199,10,-5,0
2200,1,0,0
2201,9,-10,0
2202,-8,2,1
2203,-1,2,1
2204,-5,-2,1
2205,-7,-2,1
2206,3,-6,0
2207,-7,-4,1
2208,16,-16,0
2209,11,-14,0
2210,-18,15,1
2211,-7,7,1
2212,12,-12,0
2213,4,-5,0
2214,23,-21,0
2215,-9,19,1
2216,13,-15,0
2217,-10,5,1
2218,11,-20,0
2219,10,-6,0
2220,-6,9,1
2221,-5,3,1
2222,3,-9,0
2223,-20,17,1
2224,-10,10,1
2225,-1,1,1
2226,3,-1,0
2227,-2,-2,0
2228,-4,-2,1
2229,26,-13,0
2230,10,-5,0
2231,4,-5,0
2232,6,-8,0
2233,17,-15,0
2234,7,-10,0
2235,17,-24,0
2236,12,-16,0
2237,11,-16,0
2238,5,0,0
2239,7,-6,0
2240,-11,14,1
2241,4,-1,0
2242,10,-11,0
2243,-5,1,1
2244,2,-2,0
2245,-5,11,1
2246,-5,0,1
2247,11,-7,0
2248,5,0,0
2249,-28,24,1
2250,4,-9,0
2251,15,-8,0
2252,10,-10,0
2253,8,-10,0
2254,-6,3,1
2255,-13,13,1
2256,2,-2,0
2257,10,-20,0
2258,12,-12,0
2259,14,-14,0
2260,5,-13,0
2261,8,-8,0
2262,7,-12,0
2263,1,-1,0
2264,4,1,0
2265,-30,30,1
2266,-20,4,1
2267,16,-5,0
2268,4,0,0
2269,5,0,0
2270,7,-13,0
2271,-13,6,1
2272,7,-7,0
2273,9,4,0
2274,7,-3,0
2275,10,-9,0
2276,-10,20,1
2277,17,-15,0
2278,-9,1,1
2279,-4,8,1
2280,17,-13,0
2281,7,1,0
2282,-15,16,1
2283,13,-10,0
2284,-11,12,1
2285,-15,11,1
2286,9,-14,0
2287,8,-11,0
2288,14,-13,0
2289,-2,-1,1
2290,-14,1,1
2291,19,-24,0
2292,14,-15,0
2293,4,-9,0
2294,-8,10,1
2295,-26,30,1
2296,-2,-4,0
2297,8,-6,0
2298,9,-5,0
2299,6,-7,0
2300,23,-19,0
2301,7,-16,0
2302,-8,9,1
2303,18,-28,0
2304,-1,-5,0
2305,6,-2,0
2306,21,-16,0
2307,11,-5,0
2308,-3,5,1
2309,15,-13,0
2310,2,5,1
2311,17,-18,0
2312,9,-6,0
2313,9,-9,0
2314,8,-7,0
2315,17,-16,0
2316,12,-10,0
2317,17,-21,0
2318,0,-1,0
2319,-6,5,1
2320,12,-8,0
2321,14,-11,0
2322,12,-3,0
2323,-18,13,1
2324,6,-7,0
2325,17,-3,0
2326,11,-13,0
2327,-2,2,1
2328,13,-6,0
2329,5,-6,0
2330,-17,14,1
2331,15,-23,0
2332,15,-11,0
2333,15,-4,0
2334,4,2,0
2335,16,-17,0
2336,0,5,1
2337,9,-7,0
2338,3,-6,0
2339,11,-5,0
2340,1,-4,0
2341,7,0,0
2342,7,-1,0
2343,0,-4,0
2344,3,0,0
2345,-11,7,1
2346,-4,11,1
2347,-7,-2,1
2348,7,-10,0
2349,14,-7,0
2350,4,-5,0
2351,6,-4,0
2352,13,-16,0
2353,9,-4,0
2354,-6,11,1
2355,-9,2,1
2356,3,-5,0
2357,-9,4,1
2358,16,-10,0
2359,11,-10,0
2360,5,-4,0
2361,5,-6,0
2362,13,-9,0
2363,9,-1,0
2364,1,2,1
2365,0,-7,0
2366,2,-4,0
2367,19,-11,0
2368,5,5,0
2369,-5,4,1
2370,0,-3,0
2371,8,-6,0
2372,3,-9,0
2373,-14,15,1
2374,3,0,0
2375,7,-9,0
2376,5,-9,0
2377,-7,2,1
2378,3,-2,0
2379,-17,16,1
2380,-26,20,1
2381,18,-15,0
2382,-14,11,1
2383,18,-21,0
2384,8,-6,0
2385,5,-7,0
2386,4,-9,0
2387,-12,7,1
2388,-30,30,1
2389,11,-13,0
2390,3,-8,0
2391,28,-16,0
2392,8,-5,0
2393,5,-3,0
2394,9,-11,0
2395,5,2,0
2396,5,-3,0
2397,7,-6,0
2398,-1,0,1
2399,-30,30,1
2400,-19,15,1
2401,16,-21,0
2402,-14,12,1
2403,5,-10,0
2404,-1,-2,0
2405,5,-5,0
2406,2,-5,0
2407,-14,17,1
2408,-4,0,1
2409,22,-10,0
2410,3,-12,0
2411,-4,5,1
2412,2,-7,0
2413,-1,-5,0
2414,10,-10,0
2415,4,-3,0
2416,13,-5,0
2417,8,-13,0
2418,-30,30,1
2419,7,-14,0
2420,7,-5,0
2421,7,-11,0
2422,11,-10,0
2423,6,-15,0
2424,-4,-3,1
2425,-2,-1,1
2426,2,-9,0
2427,8,-3,0
2428,9,-10,0
2429,-18,16,1
2430,26,-15,0
2431,-5,3,1
2432,-9,24,1
2433,0,-6,0
2434,-21,21,1
2435,7,-12,0
2436,11,-7,0
2437,-7,11,1
2438,-10,5,1
2439,7,-9,0
2440,8,-7,0
2441,20,-11,0
2442,16,-8,0
2443,23,-19,0
2444,5,1,0
2445,13,-9,0
2446,10,-3,0
2447,-2,0,1
2448,14,-11,0
2449,16,-11,0
2450,4,-3,0
2451,9,-13,0
2452,23,-13,0
2453,19,-20,0
2454,10,-11,0
2455,-2,-8,0
2456,-30,28,1
2457,6,-5,0
2458,-21,17,1
2459,19,-22,0
2460,-7,8,1
2461,24,-24,0
2462,-7,14,1
2463,-15,13,1
2464,7,-10,0
2465,-4,11,1
2466,-6,-5,1
2467,6,2,0
2468,-11,9,1
2469,-14,10,1
2470,18,-5,0
2471,-4,6,1
2472,6,-5,0
2473,-19,13,1
2474,6,-15,0
2475,9,-11,0
2476,-1,2,1
2477,3,-10,0
2478,0,-3,0
2479,7,-5,0
2480,10,-9,0
2481,6,-5,0
2482,-9,13,1
2483,-10,8,1
2484,-3,5,1
2485,-8,0,1
2486,11,-23,0
2487,2,-7,0
2488,11,-8,0
2489,10,-12,0
2490,7,-17,0
2491,-13,9,1
2492,3,-13,0
2493,-8,6,1
2494,14,-11,0
2495,-6,2,1
2496,-18,20,1
2497,-26,25,1
2498,3,-4,0
2499,12,-9,0
2500,9,-9,0
2501,7,-7,0
2502,-2,-1,1
2503,-3,1,1
2504,-4,4,1
2505,-19,24,1
2506,11,3,0
2507,20,-10,0
2508,7,-2,0
2509,-10,0,1
2510,14,-13,0
2511,-10,17,1
2512,6,-11,0
2513,19,-15,0
2514,3,0,0
2515,22,-16,0
2516,-1,2,1
2517,-2,1,1
2518,2,-6,0
2519,13,-9,0
2520,-5,5,1
2521,27,-21,0
2522,-3,3,1
2523,6,0,0
2524,7,-15,0
2525,3,-4,0
2526,8,-7,0
2527,-11,12,1
2528,4,5,1
2529,-8,3,1
2530,12,-14,0
2531,3,0,0
2532,-15,12,1
2533,11,-13,0
2534,-15,16,1
2535,3,2,0
2536,18,-15,0
2537,-7,-4,1
2538,-10,8,1
2539,-11,12,1
2540,6,-18,0
2541,11,-11,0
2542,-11,7,1
2543,4,3,0
2544,-3,2,1
2545,-4,5,1
2546,-19,13,1
2547,5,-10,0
2548,-12,9,1
2549,7,-7,0
2550,7,-2,0
2551,5,-10,0
2552,-7,6,1
2553,-23,22,1
2554,3,-6,0
2555,-4,14,1
2556,8,-7,0
2557,3,4,1
2558,11,-14,0
2559,8,-8,0
2560,12,-6,0
2561,6,-1,0
2562,11,-15,0
2563,11,-12,0
2564,12,-14,0
2565,15,-14,0
2566,-17,14,1
2567,-2,-12,0
2568,1,-10,0
2569,-12,11,1
2570,20,-18,0
2571,3,1,0
2572,7,-6,0
2573,-8,15,1
2574,-18,19,1
2575,11,-19,0
2576,-8,1,1
2577,13,-7,0
2578,14,-4,0
2579,1,0,0
2580,5,-3,0
2581,-11,14,1
2582,16,-7,0
2583,7,1,0
2584,8,-4,0
2585,11,-5,0
2586,9,-9,0
2587,-15,15,1
2588,10,-18,0
2589,15,-14,0
2590,12,-11,0
2591,-21,20,1
2592,7,-4,0
2593,-13,5,1
2594,-13,22,1
2595,2,-9,0
2596,-2,-7,0
2597,17,-14,0
2598,9,-5,0
2599,-4,-1,1
2600,-2,4,1
2601,-6,4,1
2602,6,-5,0
2603,-7,7,1
2604,-14,14,1
2605,0,-1,0
2606,15,-12,0
2607,3,-3,0
2608,29,-22,0
2609,7,0,0
2610,16,-12,0
2611,14,-12,0
2612,28,-25,0
2613,15,-9,0
2614,-8,10,1
2615,6,-10,0
2616,7,-3,0
2617,0,-13,0
2618,14,-8,0
2619,8,-8,0
2620,-18,23,1
2621,-20,13,1
2622,9,-9,0
2623,0,-4,0
2624,8,-5,0
2625,5,-13,0
2626,4,-12,0
2627,5,-6,0
2628,-15,10,1
2629,5,-8,0
2630,14,-10,0
2631,14,-16,0
2632,15,-16,0
2633,0,-3,0
2634,-9,5,1
2635,13,-9,0
2636,-10,4,1
2637,10,-4,0
2638,7,-5,0
2639,4,-5,0
2640,4,-8,0
2641,8,-9,0
2642,14,-1,0
2643,15,-18,0
2644,-1,0,1
2645,-14,8,1
2646,12,-12,0
2647,-5,4,1
2648,14,-12,0
2649,17,-13,0
2650,8,-7,0
2651,3,9,1
2652,0,-9,0
2653,19,-19,0
2654,12,-2,0
2655,4,-8,0
2656,-11,11,1
2657,-4,-9,0
2658,10,-12,0
2659,8,-16,0
2660,2,-4,0
2661,19,-18,0
2662,-7,7,1
2663,1,6,1
2664,12,-12,0
2665,5,7,1
2666,12,-10,0
2667,0,-1,0
2668,8,-10,0
2669,5,-2,0
2670,-16,7,1
2671,-1,6,1
2672,1,0,0
2673,2,-5,0
2674,10,-11,0
2675,25,-9,0
2676,9,-13,0
2677,0,-7,0
2678,18,-18,0
2679,8,-7,0
2680,-12,18,1
2681,-4,11,1
2682,-8,11,1
2683,18,-12,0
2684,1,-7,0
2685,11,-7,0
2686,4,-12,0
2687,-15,13,1
2688,7,-10,0
2689,-7,0,1
2690,-6,-3,1
2691,12,-10,0
2692,-29,27,1
2693,-8,12,1
2694,-6,3,1
2695,4,-3,0
2696,-1,2,1
2697,0,-1,0
2698,4,-4,0
2699,6,-5,0
2700,1,0,0
2701,7,-8,0
2702,4,-6,0
2703,-16,16,1
2704,4,-5,0
2705,-23,18,1
2706,20,-22,0
2707,-2,1,1
2708,13,-11,0
2709,4,-2,0
2710,3,5,1
2711,27,-20,0
2712,-6,3,1
2713,-20,10,1
2714,1,-1,0
2715,-9,3,1
2716,3,-4,0
2717,3,-3,0
2718,-3,-5,0
2719,26,-16,0
2720,7,-16,0
2721,-26,26,1
2722,9,-19,0
2723,8,-9,0
2724,-15,13,1
2725,6,1,0
2726,6,-14,0
2727,-23,30,1
2728,26,-26,0
2729,-6,7,1
2730,5,-5,0
2731,14,-8,0
2732,4,-12,0
2733,10,-4,0
2734,15,-15,0
2735,9,-8,0
2736,5,-11,0
2737,-7,16,1
2738,3,4,1
2739,22,-19,0
2740,0,4,1
2741,5,-6,0
2742,14,-15,0
2743,6,-7,0
2744,-14,9,1
2745,-15,14,1
2746,3,-3,0
2747,-2,1,1
2748,-6,5,1
2749,-11,10,1
2750,8,-10,0
2751,7,-9,0
2752,11,-7,0
2753,-6,2,1
2754,-25,19,1
2755,20,-13,0
2756,14,-23,0
2757,-5,4,1
2758,3,-5,0
2759,2,3,1
2760,2,-11,0
2761,-9,10,1
2762,15,-18,0
2763,27,-30,0
2764,-6,-4,1
2765,-7,10,1
2766,8,-7,0
2767,-2,-12,0
2768,21,-17,0
2769,6,-5,0
2770,12,-9,0
2771,-2,11,1
2772,-6,6,1
2773,9,-13,0
2774,4,-1,0
2775,14,-15,0
2776,10,-2,0
2777,13,-17,0
2778,8,3,0
2779,-10,5,1
2780,0,-1,0
2781,8,-10,0
2782,9,-11,0
2783,7,-4,0
2784,-12,12,1
2785,14,-6,0
2786,9,-3,0
2787,11,-4,0
2788,-6,3,1
2789,-5,1,1
2790,-4,4,1
2791,8,-11,0
2792,-30,23,1
2793,-9,12,1
2794,-5,10,1
2795,-7,2,1
2796,11,-14,0
2797,-3,3,1
2798,13,-16,0
2799,-12,5,1
2800,10,3,0
2801,14,-10,0
2802,6,-2,0
2803,13,-2,0
2804,1,2,1
2805,6,-4,0
2806,0,0,0
2807,-2,2,1
2808,-8,3,1
2809,12,-17,0
2810,3,2,0
2811,2,-8,0
2812,4,-5,0
2813,-9,17,1
2814,-2,7,1
2815,1,1,0
2816,13,-11,0
2817,-14,11,1
2818,5,-19,0
2819,0,4,1
2820,10,-7,0
2821,11,-7,0
2822,21,-15,0
2823,22,-9,0
2824,17,-15,0
2825,3,-5,0
2826,9,-9,0
2827,13,-10,0
2828,1,-6,0
2829,4,-7,0
2830,-1,-5,0
2831,-10,-1,1
2832,5,-4,0
2833,-1,5,1
2834,20,-15,0
2835,4,-2,0
2836,3,-7,0
2837,-6,8,1
2838,-20,17,1
2839,-1,1,1
2840,20,-14,0
2841,5,-2,0
2842,11,-9,0
2843,8,-20,0
2844,4,-11,0
2845,14,-17,0
2846,-1,-1,0
2847,-7,3,1
2848,-4,1,1
2849,7,-6,0
2850,13,-16,0
2851,22,-10,0
2852,9,-9,0
2853,-9,19,1
2854,15,-14,0
2855,8,-11,0
2856,4,-9,0
2857,-17,20,1
2858,11,-9,0
2859,12,-9,0
2860,9,-2,0
2861,10,-18,0
2862,5,-7,0
2863,14,-4,0
2864,18,-19,0
2865,3,4,1
2866,0,2,1
2867,22,-12,0
2868,12,-9,0
2869,-14,14,1
2870,-11,13,1
2871,5,2,0
2872,-13,5,1
2873,-6,5,1
2874,-25,12,1
2875,-5,-2,1
2876,-14,14,1
2877,10,-9,0
2878,6,-8,0
2879,6,-2,0
2880,14,-15,0
2881,5,0,0
2882,16,-9,0
2883,18,-18,0
2884,9,-7,0
2885,7,3,0
2886,-7,-5,1
2887,-15,13,1
2888,9,-11,0
2889,16,-9,0
2890,8,-9,0
2891,2,-6,0
2892,-22,23,1
2893,-6,11,1
2894,5,-10,0
2895,20,-14,0
2896,-7,-1,1
2897,8,-9,0
2898,2,8,1
2899,0,-3,0
2900,9,-12,0
